weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -1.906067519827985961e+03 5.127137154453205170e-01 7.175855206075065773e-02 5.159295205046687816e-01 6.960833320847679140e-01 2.676766209710479405e-01 9.497758539406709888e-01 1.750057662911321810e-01 4.498980751281409507e-01 8.640805624146935537e-01
0.000000000000000000e+00 -1.898104495320363640e+03 2.660130981999879740e-01 2.322490497999918357e-01 5.948766734375706688e-01 9.008577810324870372e-01 5.325099068133474223e-01 7.138703685166891688e-01 1.414707894398123944e-01 7.677990584199531066e-01 9.683423117421142701e-01
0.000000000000000000e+00 -1.896180875579831763e+03 4.170206451234526046e-02 4.775325986723510940e-02 4.333035092695709523e-01 7.326368472462586601e-01 5.659086520263639786e-01 7.089778768346619575e-01 2.181250605580611346e-01 3.271640103148435452e-01 2.889682304953885561e-01
0.000000000000000000e+00 -1.886296108617283380e+03 1.996384909633370786e-01 5.472296285828621709e-01 5.772601929180980473e-01 4.232371355091254506e-01 9.204989772813765292e-01 2.538386342213697633e-01 7.595549461306139172e-02 9.695660703330855057e-02 4.142512580198506322e-01
0.000000000000000000e+00 -1.877227915212333755e+03 6.357071620734523476e-01 1.809008304633132891e-01 4.771329301681559443e-01 7.820262786191117810e-01 3.444654938895584939e-01 9.699064834646605737e-01 2.300091822657279739e-01 6.881860445752054911e-01 3.132026192246728513e-03
0.000000000000000000e+00 -1.876738873137247992e+03 4.434619464557210122e-01 9.528193197393871605e-01 1.187105196463699164e-01 3.663219152299515002e-01 8.816929486063098675e-01 4.287442223878890069e-01 4.522410017502485058e-01 1.153254197122866032e-01 2.244704920465633302e-01
0.000000000000000000e+00 -1.864882114013964610e+03 8.906852236657986088e-01 7.327402227832948700e-01 7.800894904705232280e-01 8.144366484545572105e-01 4.273870051865942266e-01 2.720426219595560857e-01 4.226908351754221638e-02 7.234854441048945706e-01 2.517043390570450345e-01
0.000000000000000000e+00 -1.850586692505651172e+03 7.957012675985081218e-01 7.126967084242813444e-01 2.405554721194844703e-01 3.239107111556671637e-01 5.507318286892771697e-01 4.616532524461419706e-01 3.789539156982015822e-01 2.550144603165341861e-01 8.200155423801791521e-02
0.000000000000000000e+00 -1.845835679017436860e+03 2.748947734614337612e-02 2.697661911270043955e-02 1.805966723271601460e-02 6.035366463005312765e-01 2.108110493849376654e-01 1.452156546623371014e-01 5.744380330277703006e-01 9.734730064480934253e-02 2.663058630374728342e-01
0.000000000000000000e+00 -1.841796738004441067e+03 1.616491056368967172e-01 5.534618833442628283e-02 5.379523872172520260e-02 7.688919833181293573e-01 4.298853875099893918e-01 1.155589285259319698e-01 5.660106561426193617e-01 2.985570466537103007e-01 7.626240206345532568e-01
0.000000000000000000e+00 -1.823559011357878944e+03 7.355325490102728736e-01 9.654816502982468407e-01 3.205734791915204607e-02 8.733689927637416917e-01 7.811937476045317519e-01 8.563412906344238795e-01 5.959471575407684352e-01 5.162527103715973675e-01 1.911829168385995592e-01
0.000000000000000000e+00 -1.809321192875195493e+03 5.727384706641333034e-01 9.249976094585041775e-01 4.598383141431444665e-01 3.089202680698646120e-01 6.989056773451303162e-01 5.091888085913661710e-01 2.641316394893983288e-01 8.492229627297585015e-01 1.085758141086187178e-01
0.000000000000000000e+00 -1.799037860030039610e+03 1.016524716913335125e-01 3.229048356911518036e-01 1.906768093603675718e-01 9.602752325710366410e-01 3.233604502440499129e-01 8.818736392953530068e-02 4.888323794040607684e-01 4.989414399338041317e-01 5.934747352161475753e-01
0.000000000000000000e+00 -1.796248088235136265e+03 2.734162613554188548e-01 4.941421408295977313e-01 1.497154075335512813e-01 5.388888414644067426e-01 8.851509473863805599e-01 5.192675254252274719e-01 5.481091098711022847e-01 9.320805096561046721e-01 1.928950294095956863e-01
0.000000000000000000e+00 -1.794326335607184319e+03 5.526923229498825751e-01 1.456261975367831862e-01 3.649874716121399576e-01 2.471018743221903291e-01 2.358066326015003655e-01 5.347726028033338297e-01 3.793310446219574361e-01 9.937289719165165458e-01 3.354643096754934550e-01
