weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -1.897001420050316938e+03 3.092450957571270642e+00 9.000826974155389237e-01 6.574811512393897317e+01 2.230574183667493465e-02 1.247264143445813572e-01 4.959989516971761297e-02 -1.480795030670458035e+00 4.831827910997731762e-02 1.976139239028544894e-02
0.000000000000000000e+00 -1.885451084353559281e+03 2.914792825553800260e+00 9.643318767075814701e-01 7.075831046957139847e+01 2.246732314460731308e-02 1.184866998248963049e-01 9.969281559307546781e-02 -1.785320562378745812e+00 3.533213074269488108e-02 6.785521642410424770e-02
0.000000000000000000e+00 -1.882237119259420979e+03 3.063902234468287578e+00 9.373034543928839835e-01 7.138073443240074312e+01 2.257470107128117798e-02 1.166926637775776571e-01 2.237445047200141771e-02 -1.773277944858237198e+00 1.261825369431772773e-02 3.564487305804880934e-02
0.000000000000000000e+00 -1.854018566421904779e+03 2.886579843929928835e+00 9.051882982322383420e-01 6.098093619187672942e+01 2.215107952989800802e-02 1.126059312241089461e-01 3.383189683349934612e-02 -1.049586504703456935e+00 9.631460168144168055e-02 3.974607449856573660e-02
0.000000000000000000e+00 -1.851885256016711310e+03 2.820734359955668236e+00 9.575962712615067041e-01 6.054605654594472242e+01 2.259984323349590804e-02 1.268027775042587790e-01 2.151771064416715604e-02 -1.023269378400161411e+00 7.984728212277691917e-02 6.597253098963244689e-02
0.000000000000000000e+00 -1.846038533337339459e+03 3.117481562909668380e+00 9.400395947256788842e-01 7.410877680956252789e+01 2.235621732551966792e-02 1.221274507477966842e-01 5.312556423282754903e-02 -1.922180431154285385e+00 5.624107546904677513e-02 2.240374730823099791e-02
0.000000000000000000e+00 -1.845806839814807972e+03 2.970174873197515719e+00 9.039980795695052862e-01 6.562360125247813869e+01 2.254713894430455251e-02 1.296378129006550695e-01 4.094785629470494570e-02 -1.422338815797918876e+00 6.411677186634874570e-02 5.096936700846433493e-02
0.000000000000000000e+00 -1.831963649155383337e+03 2.866835602919122650e+00 9.999133232097615620e-01 7.137284305576579868e+01 2.235283716107414054e-02 1.131388846379114549e-01 7.608449081652531032e-02 -1.746461265714231992e+00 4.143625559906449762e-02 5.642794140734452152e-02
0.000000000000000000e+00 -1.781273172086181376e+03 3.056696574010706158e+00 9.070159054883037975e-01 6.339361305199633279e+01 2.242328081963567907e-02 1.188625827783715005e-01 3.485150308234264186e-04 -1.183545355439346469e+00 8.546686193428754130e-02 3.226312113754097044e-02
0.000000000000000000e+00 -1.771304736455841294e+03 3.189006401934578960e+00 9.788895124033241135e-01 7.371516317618730341e+01 2.218041225622674820e-02 1.188791846323548618e-01 1.778917272959014070e-02 -1.884505170070238211e+00 6.130774583968035679e-03 7.874964120818468694e-02
0.000000000000000000e+00 -1.767548857975195688e+03 3.147925788013073323e+00 9.958526958392356354e-01 7.546712275578828155e+01 2.239738965538742854e-02 1.151523569947963399e-01 8.218819711090691316e-02 -1.972561986625274599e+00 1.128993687134936114e-02 3.081794170486309992e-02
0.000000000000000000e+00 -1.764047432692275834e+03 3.120982535335359742e+00 9.478714191319390636e-01 7.531764262616331962e+01 2.205374403715580980e-02 1.108832737964283027e-01 7.895615300789102231e-02 -1.907279178060700797e+00 5.060097157176784988e-02 4.879633988194154171e-02
