weight logl logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
0.000000000000000000e+00 -inf 2.813757264381690160e+00 9.365362089590212324e-01 6.843778364892511945e+01 2.232604177747339255e-02 1.187341219623932881e-01 1.608567852896101297e-02 7.724454228417013679e-01
0.000000000000000000e+00 -inf 3.011328564817407738e+00 9.895837155465597723e-01 6.898513162543635246e+01 2.220755557282984641e-02 1.198702645025860047e-01 5.540316301958458228e-02 7.984542989152102477e-01
0.000000000000000000e+00 -inf 2.834631011476169693e+00 9.753334193597134050e-01 7.027995608507524139e+01 2.216939547862345136e-02 1.207129604970186010e-01 9.738263801304809786e-02 7.493608515939681469e-01
0.000000000000000000e+00 -inf 3.141829219780272187e+00 9.347255914557623946e-01 6.524533830533243872e+01 2.259621402931583437e-02 1.260952523255502999e-01 8.166071417500567198e-02 7.555495555763326321e-01
0.000000000000000000e+00 -inf 2.900134843777088633e+00 9.934159757360158105e-01 6.531141975557395085e+01 2.235032785563918073e-02 1.215492397764590532e-01 2.961891205854880887e-02 7.118467187345202118e-01
0.000000000000000000e+00 -inf 2.887038551892298077e+00 9.288412693344479942e-01 6.902931289185755759e+01 2.210570834628921080e-02 1.181464321778725735e-01 6.805233596302245891e-02 7.277674575916954769e-01
0.000000000000000000e+00 -inf 2.999393403869214492e+00 9.456850835383269205e-01 7.462506644229050323e+01 2.208259001754558221e-02 1.171357044921383095e-01 5.314229330144365493e-02 7.620289725070292786e-01
0.000000000000000000e+00 -inf 3.048216295814793586e+00 9.490143313899130906e-01 7.180473423596498606e+01 2.249870829920336615e-02 1.225798901634515131e-01 2.378805612175734219e-02 7.727628801958592586e-01
0.000000000000000000e+00 -inf 3.173054268383955545e+00 9.346475316111209075e-01 7.279403226757271739e+01 2.230658074715525727e-02 1.258990436735295815e-01 4.223512431182608294e-03 7.745590119410807883e-01
0.000000000000000000e+00 -inf 3.146344730837432380e+00 9.626728309378334014e-01 6.991457654867274130e+01 2.241728937090532378e-02 1.196520829082431819e-01 6.831847926146239480e-02 7.217344591183335600e-01
0.000000000000000000e+00 -inf 2.808551031763771633e+00 9.086565259163066344e-01 7.047345291745220663e+01 2.259027336275126058e-02 1.229382470455958332e-01 3.605239875617560763e-04 7.441868847792797448e-01
0.000000000000000000e+00 -inf 3.036924183733934690e+00 9.698030454695454328e-01 6.884997089483789523e+01 2.215720059689339771e-02 1.273971768478707745e-01 5.755063395713289065e-02 7.461390565769170369e-01
0.000000000000000000e+00 -inf 3.127519229431167780e+00 9.703477020399701169e-01 7.185183533864596939e+01 2.228823284450484263e-02 1.126518677936293455e-01 1.431620011310497228e-03 7.446055013346835061e-01
0.000000000000000000e+00 -inf 3.118477496744285649e+00 9.514959482482792108e-01 6.978274270976831417e+01 2.229442354153451933e-02 1.268061033880169275e-01 6.560637901510245340e-02 7.787729890805559219e-01
0.000000000000000000e+00 -inf 2.869602890900236236e+00 9.539082584477892590e-01 7.401845513349911698e+01 2.259034022197468905e-02 1.124682565918092986e-01 6.948608026434845153e-02 7.617260461149190087e-01
0.000000000000000000e+00 -inf 3.175398119966814203e+00 9.905392912559314311e-01 6.937682068890468656e+01 2.243233953629937202e-02 1.195368356829641099e-01 9.020074327697885641e-02 7.831277806961032262e-01
