12:32:55 [ultranest] [DEBUG] ReactiveNestedSampler: dims=9+0, resume=False, log_dir=cpl_output/cpl_real_run/run1, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
12:32:56 [ultranest] [INFO] Sampling 400 live points from prior ...
12:33:09 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
12:33:09 [ultranest] [DEBUG] max_iters=-1, max_ncalls=1000000, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
12:33:09 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
12:38:15 [ultranest] [DEBUG] iteration=2513, ncalls=8414, regioncalls=328240, ndraw=40, logz=-12.83, remainder_fraction=64.7419%, Lmin=-6.67, Lmax=-4.85
12:38:16 [ultranest] [DEBUG] iteration=2514, ncalls=8420, regioncalls=328480, ndraw=40, logz=-12.83, remainder_fraction=64.7023%, Lmin=-6.67, Lmax=-4.85
12:38:16 [ultranest] [DEBUG] iteration=2516, ncalls=8426, regioncalls=328720, ndraw=40, logz=-12.82, remainder_fraction=64.6355%, Lmin=-6.66, Lmax=-4.85
12:38:16 [ultranest] [DEBUG] iteration=2517, ncalls=8431, regioncalls=328920, ndraw=40, logz=-12.82, remainder_fraction=64.6235%, Lmin=-6.66, Lmax=-4.85
12:38:17 [ultranest] [DEBUG] iteration=2518, ncalls=8443, regioncalls=329400, ndraw=40, logz=-12.82, remainder_fraction=64.5548%, Lmin=-6.66, Lmax=-4.85
12:38:17 [ultranest] [DEBUG] iteration=2519, ncalls=8447, regioncalls=329560, ndraw=40, logz=-12.82, remainder_fraction=64.4825%, Lmin=-6.66, Lmax=-4.85
12:38:17 [ultranest] [DEBUG] iteration=2520, ncalls=8449, regioncalls=329640, ndraw=40, logz=-12.81, remainder_fraction=64.4288%, Lmin=-6.66, Lmax=-4.85
12:38:18 [ultranest] [DEBUG] iteration=2522, ncalls=8467, regioncalls=330360, ndraw=40, logz=-12.81, remainder_fraction=64.2559%, Lmin=-6.65, Lmax=-4.85
12:38:18 [ultranest] [DEBUG] iteration=2523, ncalls=8470, regioncalls=330480, ndraw=40, logz=-12.81, remainder_fraction=64.2037%, Lmin=-6.65, Lmax=-4.85
12:38:19 [ultranest] [DEBUG] iteration=2524, ncalls=8475, regioncalls=330680, ndraw=40, logz=-12.81, remainder_fraction=64.1282%, Lmin=-6.65, Lmax=-4.85
12:38:19 [ultranest] [DEBUG] iteration=2527, ncalls=8481, regioncalls=330920, ndraw=40, logz=-12.80, remainder_fraction=63.8539%, Lmin=-6.64, Lmax=-4.85
12:38:19 [ultranest] [DEBUG] iteration=2528, ncalls=8490, regioncalls=331280, ndraw=40, logz=-12.80, remainder_fraction=63.7932%, Lmin=-6.63, Lmax=-4.85
12:38:20 [ultranest] [DEBUG] iteration=2530, ncalls=8500, regioncalls=331680, ndraw=40, logz=-12.79, remainder_fraction=63.6678%, Lmin=-6.63, Lmax=-4.85
12:38:20 [ultranest] [DEBUG] iteration=2531, ncalls=8506, regioncalls=331920, ndraw=40, logz=-12.79, remainder_fraction=63.5787%, Lmin=-6.63, Lmax=-4.85
12:38:20 [ultranest] [DEBUG] iteration=2532, ncalls=8513, regioncalls=332200, ndraw=40, logz=-12.79, remainder_fraction=63.4727%, Lmin=-6.63, Lmax=-4.85
12:38:21 [ultranest] [DEBUG] iteration=2533, ncalls=8518, regioncalls=332480, ndraw=40, logz=-12.79, remainder_fraction=63.4090%, Lmin=-6.62, Lmax=-4.85
12:38:21 [ultranest] [DEBUG] iteration=2534, ncalls=8528, regioncalls=332880, ndraw=40, logz=-12.78, remainder_fraction=63.3274%, Lmin=-6.62, Lmax=-4.85
12:38:22 [ultranest] [DEBUG] iteration=2536, ncalls=8544, regioncalls=333800, ndraw=40, logz=-12.78, remainder_fraction=63.2427%, Lmin=-6.62, Lmax=-4.85
12:38:22 [ultranest] [DEBUG] iteration=2537, ncalls=8550, regioncalls=334040, ndraw=40, logz=-12.78, remainder_fraction=63.1439%, Lmin=-6.62, Lmax=-4.85
12:38:24 [ultranest] [DEBUG] iteration=2539, ncalls=8580, regioncalls=335240, ndraw=40, logz=-12.77, remainder_fraction=62.9424%, Lmin=-6.62, Lmax=-4.85
12:38:24 [ultranest] [DEBUG] iteration=2540, ncalls=8584, regioncalls=335400, ndraw=40, logz=-12.77, remainder_fraction=62.9286%, Lmin=-6.61, Lmax=-4.85
12:38:24 [ultranest] [DEBUG] iteration=2541, ncalls=8590, regioncalls=335640, ndraw=40, logz=-12.77, remainder_fraction=62.8242%, Lmin=-6.61, Lmax=-4.85
12:38:24 [ultranest] [DEBUG] iteration=2543, ncalls=8594, regioncalls=335880, ndraw=40, logz=-12.77, remainder_fraction=62.6456%, Lmin=-6.60, Lmax=-4.85
12:38:24 [ultranest] [DEBUG] iteration=2545, ncalls=8597, regioncalls=336000, ndraw=40, logz=-12.76, remainder_fraction=62.4918%, Lmin=-6.60, Lmax=-4.85
12:38:25 [ultranest] [DEBUG] iteration=2546, ncalls=8610, regioncalls=336560, ndraw=40, logz=-12.76, remainder_fraction=62.3869%, Lmin=-6.60, Lmax=-4.85
12:38:25 [ultranest] [DEBUG] iteration=2547, ncalls=8615, regioncalls=336760, ndraw=40, logz=-12.76, remainder_fraction=62.3062%, Lmin=-6.59, Lmax=-4.85
12:38:26 [ultranest] [DEBUG] iteration=2548, ncalls=8619, regioncalls=336920, ndraw=40, logz=-12.76, remainder_fraction=62.2080%, Lmin=-6.59, Lmax=-4.85
12:38:26 [ultranest] [DEBUG] iteration=2549, ncalls=8635, regioncalls=337600, ndraw=40, logz=-12.75, remainder_fraction=62.1587%, Lmin=-6.59, Lmax=-4.85
12:38:26 [ultranest] [DEBUG] iteration=2550, ncalls=8640, regioncalls=337800, ndraw=40, logz=-12.75, remainder_fraction=62.0570%, Lmin=-6.59, Lmax=-4.85
12:38:27 [ultranest] [DEBUG] iteration=2551, ncalls=8643, regioncalls=337920, ndraw=40, logz=-12.75, remainder_fraction=61.9829%, Lmin=-6.59, Lmax=-4.85
12:38:27 [ultranest] [DEBUG] iteration=2552, ncalls=8648, regioncalls=338120, ndraw=40, logz=-12.75, remainder_fraction=61.8774%, Lmin=-6.58, Lmax=-4.85
12:38:27 [ultranest] [DEBUG] iteration=2555, ncalls=8653, regioncalls=338320, ndraw=40, logz=-12.74, remainder_fraction=61.6421%, Lmin=-6.58, Lmax=-4.85
12:38:27 [ultranest] [DEBUG] iteration=2556, ncalls=8657, regioncalls=338480, ndraw=40, logz=-12.74, remainder_fraction=61.5987%, Lmin=-6.58, Lmax=-4.85
12:38:28 [ultranest] [DEBUG] iteration=2557, ncalls=8672, regioncalls=339240, ndraw=40, logz=-12.74, remainder_fraction=61.5258%, Lmin=-6.58, Lmax=-4.85
12:38:28 [ultranest] [DEBUG] iteration=2558, ncalls=8679, regioncalls=339520, ndraw=40, logz=-12.74, remainder_fraction=61.4500%, Lmin=-6.58, Lmax=-4.85
12:38:29 [ultranest] [DEBUG] iteration=2560, ncalls=8690, regioncalls=339960, ndraw=40, logz=-12.73, remainder_fraction=61.2451%, Lmin=-6.57, Lmax=-4.85
12:38:29 [ultranest] [DEBUG] iteration=2561, ncalls=8696, regioncalls=340200, ndraw=40, logz=-12.73, remainder_fraction=61.1478%, Lmin=-6.57, Lmax=-4.85
12:38:29 [ultranest] [DEBUG] iteration=2562, ncalls=8699, regioncalls=340320, ndraw=40, logz=-12.73, remainder_fraction=61.0486%, Lmin=-6.56, Lmax=-4.85
12:38:30 [ultranest] [DEBUG] iteration=2564, ncalls=8708, regioncalls=340680, ndraw=40, logz=-12.72, remainder_fraction=60.8555%, Lmin=-6.56, Lmax=-4.85
12:38:30 [ultranest] [DEBUG] iteration=2565, ncalls=8711, regioncalls=340800, ndraw=40, logz=-12.72, remainder_fraction=60.8201%, Lmin=-6.56, Lmax=-4.85
12:38:30 [ultranest] [DEBUG] iteration=2566, ncalls=8717, regioncalls=341040, ndraw=40, logz=-12.72, remainder_fraction=60.7260%, Lmin=-6.56, Lmax=-4.85
12:38:30 [ultranest] [DEBUG] iteration=2567, ncalls=8721, regioncalls=341400, ndraw=40, logz=-12.72, remainder_fraction=60.6468%, Lmin=-6.56, Lmax=-4.85
12:38:30 [ultranest] [DEBUG] iteration=2568, ncalls=8726, regioncalls=341800, ndraw=40, logz=-12.72, remainder_fraction=60.5489%, Lmin=-6.55, Lmax=-4.85
12:38:31 [ultranest] [DEBUG] iteration=2569, ncalls=8733, regioncalls=342080, ndraw=40, logz=-12.71, remainder_fraction=60.4507%, Lmin=-6.55, Lmax=-4.85
12:38:31 [ultranest] [DEBUG] iteration=2571, ncalls=8737, regioncalls=342240, ndraw=40, logz=-12.71, remainder_fraction=60.2620%, Lmin=-6.55, Lmax=-4.85
12:38:31 [ultranest] [DEBUG] iteration=2572, ncalls=8747, regioncalls=342800, ndraw=40, logz=-12.71, remainder_fraction=60.2175%, Lmin=-6.54, Lmax=-4.85
12:38:32 [ultranest] [DEBUG] iteration=2574, ncalls=8750, regioncalls=342920, ndraw=40, logz=-12.70, remainder_fraction=60.0690%, Lmin=-6.54, Lmax=-4.85
12:38:32 [ultranest] [DEBUG] iteration=2575, ncalls=8753, regioncalls=343040, ndraw=40, logz=-12.70, remainder_fraction=59.9681%, Lmin=-6.54, Lmax=-4.85
12:38:32 [ultranest] [DEBUG] iteration=2577, ncalls=8757, regioncalls=343200, ndraw=40, logz=-12.70, remainder_fraction=59.7598%, Lmin=-6.54, Lmax=-4.85
12:38:32 [ultranest] [DEBUG] iteration=2578, ncalls=8767, regioncalls=343600, ndraw=40, logz=-12.70, remainder_fraction=59.6736%, Lmin=-6.54, Lmax=-4.85
12:38:33 [ultranest] [DEBUG] iteration=2579, ncalls=8773, regioncalls=344440, ndraw=40, logz=-12.70, remainder_fraction=59.6109%, Lmin=-6.53, Lmax=-4.85
12:38:33 [ultranest] [DEBUG] iteration=2580, ncalls=8776, regioncalls=344600, ndraw=40, logz=-12.69, remainder_fraction=59.5830%, Lmin=-6.53, Lmax=-4.85
12:38:33 [ultranest] [DEBUG] iteration=2582, ncalls=8780, regioncalls=344760, ndraw=40, logz=-12.69, remainder_fraction=59.4789%, Lmin=-6.53, Lmax=-4.85
12:38:33 [ultranest] [DEBUG] iteration=2583, ncalls=8786, regioncalls=345000, ndraw=40, logz=-12.69, remainder_fraction=59.3797%, Lmin=-6.52, Lmax=-4.85
12:38:34 [ultranest] [DEBUG] iteration=2585, ncalls=8795, regioncalls=345360, ndraw=40, logz=-12.68, remainder_fraction=59.2032%, Lmin=-6.52, Lmax=-4.85
12:38:34 [ultranest] [DEBUG] iteration=2587, ncalls=8799, regioncalls=345520, ndraw=40, logz=-12.68, remainder_fraction=59.0965%, Lmin=-6.51, Lmax=-4.85
12:38:34 [ultranest] [DEBUG] iteration=2588, ncalls=8801, regioncalls=345600, ndraw=40, logz=-12.68, remainder_fraction=59.0154%, Lmin=-6.51, Lmax=-4.85
12:38:34 [ultranest] [DEBUG] iteration=2589, ncalls=8803, regioncalls=345680, ndraw=40, logz=-12.68, remainder_fraction=58.9475%, Lmin=-6.50, Lmax=-4.85
12:38:34 [ultranest] [DEBUG] iteration=2591, ncalls=8810, regioncalls=345960, ndraw=40, logz=-12.67, remainder_fraction=58.7772%, Lmin=-6.49, Lmax=-4.85
12:38:35 [ultranest] [DEBUG] iteration=2593, ncalls=8821, regioncalls=346400, ndraw=40, logz=-12.67, remainder_fraction=58.6886%, Lmin=-6.48, Lmax=-4.85
12:38:35 [ultranest] [DEBUG] iteration=2595, ncalls=8825, regioncalls=346560, ndraw=40, logz=-12.67, remainder_fraction=58.5524%, Lmin=-6.47, Lmax=-4.85
12:38:35 [ultranest] [DEBUG] iteration=2596, ncalls=8831, regioncalls=346800, ndraw=40, logz=-12.66, remainder_fraction=58.4796%, Lmin=-6.47, Lmax=-4.85
12:38:36 [ultranest] [DEBUG] iteration=2597, ncalls=8854, regioncalls=347760, ndraw=40, logz=-12.66, remainder_fraction=58.3837%, Lmin=-6.47, Lmax=-4.85
12:38:37 [ultranest] [DEBUG] iteration=2598, ncalls=8864, regioncalls=348160, ndraw=40, logz=-12.66, remainder_fraction=58.3055%, Lmin=-6.46, Lmax=-4.85
12:38:37 [ultranest] [DEBUG] iteration=2599, ncalls=8871, regioncalls=348440, ndraw=40, logz=-12.66, remainder_fraction=58.2003%, Lmin=-6.46, Lmax=-4.85
12:38:38 [ultranest] [DEBUG] iteration=2600, ncalls=8881, regioncalls=348840, ndraw=40, logz=-12.66, remainder_fraction=58.0963%, Lmin=-6.46, Lmax=-4.85
12:38:38 [ultranest] [DEBUG] iteration=2601, ncalls=8885, regioncalls=349000, ndraw=40, logz=-12.65, remainder_fraction=58.0475%, Lmin=-6.46, Lmax=-4.85
12:38:38 [ultranest] [DEBUG] iteration=2602, ncalls=8891, regioncalls=349240, ndraw=40, logz=-12.65, remainder_fraction=57.9597%, Lmin=-6.45, Lmax=-4.85
12:38:38 [ultranest] [DEBUG] iteration=2603, ncalls=8894, regioncalls=349360, ndraw=40, logz=-12.65, remainder_fraction=57.8807%, Lmin=-6.45, Lmax=-4.85
12:38:39 [ultranest] [DEBUG] iteration=2604, ncalls=8899, regioncalls=349560, ndraw=40, logz=-12.65, remainder_fraction=57.7775%, Lmin=-6.45, Lmax=-4.85
12:38:39 [ultranest] [DEBUG] iteration=2606, ncalls=8901, regioncalls=349640, ndraw=40, logz=-12.65, remainder_fraction=57.5781%, Lmin=-6.44, Lmax=-4.85
12:38:39 [ultranest] [DEBUG] iteration=2608, ncalls=8909, regioncalls=349960, ndraw=40, logz=-12.64, remainder_fraction=57.3926%, Lmin=-6.43, Lmax=-4.85
12:38:40 [ultranest] [DEBUG] iteration=2610, ncalls=8913, regioncalls=350160, ndraw=40, logz=-12.64, remainder_fraction=57.2354%, Lmin=-6.43, Lmax=-4.85
12:38:40 [ultranest] [DEBUG] iteration=2611, ncalls=8922, regioncalls=350520, ndraw=40, logz=-12.64, remainder_fraction=57.1542%, Lmin=-6.42, Lmax=-4.85
12:38:40 [ultranest] [DEBUG] iteration=2612, ncalls=8928, regioncalls=350800, ndraw=40, logz=-12.63, remainder_fraction=57.0706%, Lmin=-6.42, Lmax=-4.85
12:38:41 [ultranest] [DEBUG] iteration=2613, ncalls=8936, regioncalls=351120, ndraw=40, logz=-12.63, remainder_fraction=56.9907%, Lmin=-6.42, Lmax=-4.85
12:38:41 [ultranest] [DEBUG] iteration=2614, ncalls=8940, regioncalls=351280, ndraw=40, logz=-12.63, remainder_fraction=56.8894%, Lmin=-6.42, Lmax=-4.85
12:38:42 [ultranest] [DEBUG] iteration=2615, ncalls=8967, regioncalls=352840, ndraw=40, logz=-12.63, remainder_fraction=56.8057%, Lmin=-6.41, Lmax=-4.85
12:38:42 [ultranest] [DEBUG] iteration=2616, ncalls=8969, regioncalls=352920, ndraw=40, logz=-12.63, remainder_fraction=56.7528%, Lmin=-6.41, Lmax=-4.85
12:38:42 [ultranest] [DEBUG] iteration=2617, ncalls=8975, regioncalls=353160, ndraw=40, logz=-12.63, remainder_fraction=56.6604%, Lmin=-6.41, Lmax=-4.85
12:38:43 [ultranest] [DEBUG] iteration=2618, ncalls=8979, regioncalls=353320, ndraw=40, logz=-12.62, remainder_fraction=56.5838%, Lmin=-6.41, Lmax=-4.85
12:38:43 [ultranest] [DEBUG] iteration=2619, ncalls=8982, regioncalls=353440, ndraw=40, logz=-12.62, remainder_fraction=56.4912%, Lmin=-6.41, Lmax=-4.85
12:38:43 [ultranest] [DEBUG] iteration=2621, ncalls=8986, regioncalls=353600, ndraw=40, logz=-12.62, remainder_fraction=56.4031%, Lmin=-6.41, Lmax=-4.85
12:38:43 [ultranest] [DEBUG] iteration=2622, ncalls=8990, regioncalls=353760, ndraw=40, logz=-12.62, remainder_fraction=56.3119%, Lmin=-6.41, Lmax=-4.85
12:38:43 [ultranest] [DEBUG] iteration=2623, ncalls=8997, regioncalls=354040, ndraw=40, logz=-12.61, remainder_fraction=56.2247%, Lmin=-6.40, Lmax=-4.85
12:38:44 [ultranest] [DEBUG] iteration=2624, ncalls=9009, regioncalls=354520, ndraw=40, logz=-12.61, remainder_fraction=56.1237%, Lmin=-6.40, Lmax=-4.85
12:38:44 [ultranest] [DEBUG] iteration=2625, ncalls=9011, regioncalls=354600, ndraw=40, logz=-12.61, remainder_fraction=56.0265%, Lmin=-6.40, Lmax=-4.85
12:38:45 [ultranest] [DEBUG] iteration=2626, ncalls=9021, regioncalls=355000, ndraw=40, logz=-12.61, remainder_fraction=56.0272%, Lmin=-6.40, Lmax=-4.85
12:38:45 [ultranest] [DEBUG] iteration=2627, ncalls=9024, regioncalls=355120, ndraw=40, logz=-12.61, remainder_fraction=55.9379%, Lmin=-6.40, Lmax=-4.85
12:38:45 [ultranest] [DEBUG] iteration=2629, ncalls=9028, regioncalls=355280, ndraw=40, logz=-12.60, remainder_fraction=55.7499%, Lmin=-6.40, Lmax=-4.85
12:38:45 [ultranest] [DEBUG] iteration=2630, ncalls=9032, regioncalls=355440, ndraw=40, logz=-12.60, remainder_fraction=55.6915%, Lmin=-6.40, Lmax=-4.85
12:38:45 [ultranest] [DEBUG] iteration=2631, ncalls=9036, regioncalls=355600, ndraw=40, logz=-12.60, remainder_fraction=55.5932%, Lmin=-6.40, Lmax=-4.85
12:38:46 [ultranest] [DEBUG] iteration=2632, ncalls=9042, regioncalls=355840, ndraw=40, logz=-12.60, remainder_fraction=55.5095%, Lmin=-6.39, Lmax=-4.85
12:38:46 [ultranest] [DEBUG] iteration=2633, ncalls=9045, regioncalls=356080, ndraw=40, logz=-12.60, remainder_fraction=55.4208%, Lmin=-6.39, Lmax=-4.85
12:38:46 [ultranest] [DEBUG] iteration=2634, ncalls=9056, regioncalls=356520, ndraw=40, logz=-12.60, remainder_fraction=55.3171%, Lmin=-6.39, Lmax=-4.85
12:38:46 [ultranest] [DEBUG] iteration=2636, ncalls=9059, regioncalls=356640, ndraw=40, logz=-12.59, remainder_fraction=55.1356%, Lmin=-6.39, Lmax=-4.85
12:38:47 [ultranest] [DEBUG] iteration=2637, ncalls=9070, regioncalls=357080, ndraw=40, logz=-12.59, remainder_fraction=55.0396%, Lmin=-6.39, Lmax=-4.85
12:38:47 [ultranest] [DEBUG] iteration=2638, ncalls=9073, regioncalls=357200, ndraw=40, logz=-12.59, remainder_fraction=54.9641%, Lmin=-6.38, Lmax=-4.85
12:38:47 [ultranest] [DEBUG] iteration=2640, ncalls=9077, regioncalls=357360, ndraw=40, logz=-12.59, remainder_fraction=54.7743%, Lmin=-6.38, Lmax=-4.85
12:38:47 [ultranest] [DEBUG] iteration=2641, ncalls=9080, regioncalls=357480, ndraw=40, logz=-12.58, remainder_fraction=54.7198%, Lmin=-6.38, Lmax=-4.85
12:38:48 [ultranest] [DEBUG] iteration=2643, ncalls=9083, regioncalls=357600, ndraw=40, logz=-12.58, remainder_fraction=54.6486%, Lmin=-6.38, Lmax=-4.85
12:38:48 [ultranest] [DEBUG] iteration=2644, ncalls=9087, regioncalls=357760, ndraw=40, logz=-12.58, remainder_fraction=54.5603%, Lmin=-6.37, Lmax=-4.85
12:38:48 [ultranest] [DEBUG] iteration=2646, ncalls=9092, regioncalls=357960, ndraw=40, logz=-12.58, remainder_fraction=54.4220%, Lmin=-6.36, Lmax=-4.85
12:38:48 [ultranest] [DEBUG] iteration=2647, ncalls=9099, regioncalls=358240, ndraw=40, logz=-12.57, remainder_fraction=54.3304%, Lmin=-6.35, Lmax=-4.85
12:38:49 [ultranest] [DEBUG] iteration=2648, ncalls=9109, regioncalls=358640, ndraw=40, logz=-12.57, remainder_fraction=54.2322%, Lmin=-6.35, Lmax=-4.85
12:38:49 [ultranest] [DEBUG] iteration=2649, ncalls=9119, regioncalls=359440, ndraw=40, logz=-12.57, remainder_fraction=54.1357%, Lmin=-6.35, Lmax=-4.85
12:38:50 [ultranest] [DEBUG] iteration=2650, ncalls=9124, regioncalls=359640, ndraw=40, logz=-12.57, remainder_fraction=54.0370%, Lmin=-6.35, Lmax=-4.85
12:38:50 [ultranest] [DEBUG] iteration=2651, ncalls=9137, regioncalls=360160, ndraw=40, logz=-12.57, remainder_fraction=53.9351%, Lmin=-6.35, Lmax=-4.85
12:38:51 [ultranest] [DEBUG] iteration=2652, ncalls=9162, regioncalls=361320, ndraw=40, logz=-12.57, remainder_fraction=53.8693%, Lmin=-6.34, Lmax=-4.85
12:38:52 [ultranest] [DEBUG] iteration=2653, ncalls=9170, regioncalls=361640, ndraw=40, logz=-12.56, remainder_fraction=53.8417%, Lmin=-6.34, Lmax=-4.85
12:38:52 [ultranest] [DEBUG] iteration=2655, ncalls=9180, regioncalls=362040, ndraw=40, logz=-12.56, remainder_fraction=53.6416%, Lmin=-6.34, Lmax=-4.85
12:38:53 [ultranest] [DEBUG] iteration=2657, ncalls=9188, regioncalls=362360, ndraw=40, logz=-12.56, remainder_fraction=53.4470%, Lmin=-6.34, Lmax=-4.85
12:38:53 [ultranest] [DEBUG] iteration=2659, ncalls=9200, regioncalls=362840, ndraw=40, logz=-12.55, remainder_fraction=53.2506%, Lmin=-6.33, Lmax=-4.85
12:38:54 [ultranest] [DEBUG] iteration=2660, ncalls=9219, regioncalls=363600, ndraw=40, logz=-12.55, remainder_fraction=53.1490%, Lmin=-6.33, Lmax=-4.85
12:38:54 [ultranest] [DEBUG] iteration=2662, ncalls=9225, regioncalls=363840, ndraw=40, logz=-12.55, remainder_fraction=53.0093%, Lmin=-6.33, Lmax=-4.85
12:38:55 [ultranest] [DEBUG] iteration=2663, ncalls=9234, regioncalls=364200, ndraw=40, logz=-12.55, remainder_fraction=52.9536%, Lmin=-6.32, Lmax=-4.85
12:38:56 [ultranest] [DEBUG] iteration=2664, ncalls=9263, regioncalls=365440, ndraw=40, logz=-12.55, remainder_fraction=52.8962%, Lmin=-6.32, Lmax=-4.85
12:38:57 [ultranest] [DEBUG] iteration=2666, ncalls=9272, regioncalls=365800, ndraw=40, logz=-12.54, remainder_fraction=52.7322%, Lmin=-6.32, Lmax=-4.85
12:38:57 [ultranest] [DEBUG] iteration=2667, ncalls=9276, regioncalls=365960, ndraw=40, logz=-12.54, remainder_fraction=52.6391%, Lmin=-6.32, Lmax=-4.85
12:38:57 [ultranest] [DEBUG] iteration=2669, ncalls=9278, regioncalls=366040, ndraw=40, logz=-12.54, remainder_fraction=52.4904%, Lmin=-6.31, Lmax=-4.85
12:38:57 [ultranest] [DEBUG] iteration=2671, ncalls=9283, regioncalls=366240, ndraw=40, logz=-12.53, remainder_fraction=52.3561%, Lmin=-6.31, Lmax=-4.85
12:38:57 [ultranest] [DEBUG] iteration=2672, ncalls=9287, regioncalls=366400, ndraw=40, logz=-12.53, remainder_fraction=52.2836%, Lmin=-6.30, Lmax=-4.85
12:38:58 [ultranest] [DEBUG] iteration=2673, ncalls=9297, regioncalls=366800, ndraw=40, logz=-12.53, remainder_fraction=52.1832%, Lmin=-6.30, Lmax=-4.85
12:38:58 [ultranest] [DEBUG] iteration=2674, ncalls=9303, regioncalls=367040, ndraw=40, logz=-12.53, remainder_fraction=52.0893%, Lmin=-6.30, Lmax=-4.85
12:38:58 [ultranest] [DEBUG] iteration=2675, ncalls=9307, regioncalls=367200, ndraw=40, logz=-12.53, remainder_fraction=51.9901%, Lmin=-6.30, Lmax=-4.85
12:38:58 [ultranest] [DEBUG] iteration=2676, ncalls=9312, regioncalls=367440, ndraw=40, logz=-12.53, remainder_fraction=51.8890%, Lmin=-6.30, Lmax=-4.85
12:38:59 [ultranest] [DEBUG] iteration=2677, ncalls=9319, regioncalls=367720, ndraw=40, logz=-12.52, remainder_fraction=51.7984%, Lmin=-6.30, Lmax=-4.85
12:38:59 [ultranest] [DEBUG] iteration=2678, ncalls=9324, regioncalls=367920, ndraw=40, logz=-12.52, remainder_fraction=51.7009%, Lmin=-6.29, Lmax=-4.85
12:38:59 [ultranest] [DEBUG] iteration=2679, ncalls=9329, regioncalls=368120, ndraw=40, logz=-12.52, remainder_fraction=51.6059%, Lmin=-6.29, Lmax=-4.85
12:38:59 [ultranest] [DEBUG] iteration=2680, ncalls=9330, regioncalls=368160, ndraw=40, logz=-12.52, remainder_fraction=51.5109%, Lmin=-6.29, Lmax=-4.85
12:39:00 [ultranest] [DEBUG] iteration=2682, ncalls=9343, regioncalls=368680, ndraw=40, logz=-12.52, remainder_fraction=51.3508%, Lmin=-6.29, Lmax=-4.85
12:39:00 [ultranest] [DEBUG] iteration=2683, ncalls=9350, regioncalls=368960, ndraw=40, logz=-12.52, remainder_fraction=51.2915%, Lmin=-6.29, Lmax=-4.85
12:39:01 [ultranest] [DEBUG] iteration=2684, ncalls=9357, regioncalls=369240, ndraw=40, logz=-12.51, remainder_fraction=51.2792%, Lmin=-6.29, Lmax=-4.85
12:39:01 [ultranest] [DEBUG] iteration=2685, ncalls=9361, regioncalls=369400, ndraw=40, logz=-12.51, remainder_fraction=51.1802%, Lmin=-6.28, Lmax=-4.85
12:39:01 [ultranest] [DEBUG] iteration=2686, ncalls=9368, regioncalls=369720, ndraw=40, logz=-12.51, remainder_fraction=51.1411%, Lmin=-6.28, Lmax=-4.85
12:39:02 [ultranest] [DEBUG] iteration=2689, ncalls=9381, regioncalls=370480, ndraw=40, logz=-12.51, remainder_fraction=50.9355%, Lmin=-6.28, Lmax=-4.85
12:39:02 [ultranest] [DEBUG] iteration=2690, ncalls=9384, regioncalls=370600, ndraw=40, logz=-12.50, remainder_fraction=50.8405%, Lmin=-6.27, Lmax=-4.85
12:39:02 [ultranest] [DEBUG] iteration=2691, ncalls=9396, regioncalls=371080, ndraw=40, logz=-12.50, remainder_fraction=50.7671%, Lmin=-6.27, Lmax=-4.85
12:39:03 [ultranest] [DEBUG] iteration=2692, ncalls=9400, regioncalls=371240, ndraw=40, logz=-12.50, remainder_fraction=50.6973%, Lmin=-6.26, Lmax=-4.85
12:39:03 [ultranest] [DEBUG] iteration=2693, ncalls=9406, regioncalls=371480, ndraw=40, logz=-12.50, remainder_fraction=50.6410%, Lmin=-6.26, Lmax=-4.85
12:39:03 [ultranest] [DEBUG] iteration=2695, ncalls=9411, regioncalls=371680, ndraw=40, logz=-12.50, remainder_fraction=50.5002%, Lmin=-6.26, Lmax=-4.85
12:39:04 [ultranest] [DEBUG] iteration=2696, ncalls=9422, regioncalls=372120, ndraw=40, logz=-12.50, remainder_fraction=50.3999%, Lmin=-6.25, Lmax=-4.85
12:39:04 [ultranest] [DEBUG] iteration=2697, ncalls=9433, regioncalls=372600, ndraw=40, logz=-12.49, remainder_fraction=50.3135%, Lmin=-6.25, Lmax=-4.85
12:39:04 [ultranest] [DEBUG] iteration=2699, ncalls=9436, regioncalls=372720, ndraw=40, logz=-12.49, remainder_fraction=50.1332%, Lmin=-6.25, Lmax=-4.85
12:39:05 [ultranest] [DEBUG] iteration=2700, ncalls=9437, regioncalls=372880, ndraw=40, logz=-12.49, remainder_fraction=50.0353%, Lmin=-6.24, Lmax=-4.85
12:39:05 [ultranest] [DEBUG] iteration=2701, ncalls=9443, regioncalls=373200, ndraw=40, logz=-12.49, remainder_fraction=49.9416%, Lmin=-6.24, Lmax=-4.85
12:39:05 [ultranest] [DEBUG] iteration=2702, ncalls=9452, regioncalls=373560, ndraw=40, logz=-12.49, remainder_fraction=49.8760%, Lmin=-6.24, Lmax=-4.85
