logA n_s H0 omega_b omega_cdm w0_fld wa_fld tau_reio
2.895678540941177825e+00 9.707748915225828945e-01 6.721393455425378249e+01 2.202183322364145018e-02 1.180975338179954953e-01 -7.791785237746839954e-01 -7.521746529523336555e-01 3.790713750117342962e-02
3.001499952309798491e+00 9.622171799793384217e-01 6.781488191737504678e+01 2.220543599250519515e-02 1.198002791351924085e-01 -8.629069240755593562e-01 -4.033236978063774458e-01 2.882694997062812403e-02
2.832421737139342532e+00 9.388962734748462768e-01 6.809188906441731604e+01 2.234059326742209722e-02 1.248596653876884177e-01 -8.962742893824415802e-01 -3.832225010508916174e-01 4.206587189869545607e-02
3.087605417997099533e+00 9.782223815494206498e-01 6.687791199855014668e+01 2.216733161597113366e-02 1.159078000500410460e-01 -9.216332577226387102e-01 -6.393939602009623968e-04 6.837852321712235837e-02
3.124216054936904907e+00 9.255883719167785628e-01 6.729428868353576831e+01 2.209278302938448221e-02 1.237099708601522990e-01 -7.477884741471969576e-01 -9.108036884711954162e-01 5.511915211020097793e-02
2.820244367725175838e+00 9.000447511760886199e-01 6.551283349166888570e+01 2.225139050018883416e-02 1.107840109384003874e-01 -8.017225401191012679e-01 -4.255312057479265775e-01 5.404239925306122960e-02
2.989560602768129627e+00 9.121374349576287788e-01 6.718356726833108894e+01 2.220142647775780534e-02 1.198455262817237493e-01 -7.125879915579986790e-01 -1.046379406934563772e+00 1.819978533818011890e-02
2.975362999104435247e+00 9.228754611051142032e-01 6.742963625824425833e+01 2.213471769634291209e-02 1.144118767272311737e-01 -9.576338015142762394e-01 -5.803849287424056591e-02 3.714678655855453010e-02
2.818671447847670652e+00 9.148274400191060973e-01 6.731701174154717648e+01 2.213881348031842070e-02 1.191459860153794431e-01 -8.916577253270281389e-01 -2.259955589378097596e-01 3.677040836150676645e-02
3.036624241002018998e+00 9.357275059785949978e-01 6.887425529619143560e+01 2.203551646049741949e-02 1.247756596956094144e-01 -9.470095850516080382e-01 -2.017451998124726309e-01 4.749158910641401721e-02
2.944770626364566546e+00 9.360733088189744366e-01 6.651952780366302420e+01 2.206915406976881627e-02 1.137315477224869753e-01 -8.369917499613570566e-01 -3.092349183495624043e-01 5.484690253623616257e-02
2.813661180578013621e+00 9.642610506430945305e-01 6.690718387559381597e+01 2.216530430464792520e-02 1.111986555583968916e-01 -8.863321937675869844e-01 -2.531315923331414197e-01 5.811679789671456847e-02
2.884240103573538327e+00 9.861116593356179516e-01 6.828316695408081216e+01 2.258670352961901842e-02 1.253078467902649928e-01 -7.657033844915499543e-01 -9.416755475492477601e-01 6.983829441725944442e-02
3.047789391069765763e+00 9.267904616975635168e-01 6.723175686049640376e+01 2.232586066842124489e-02 1.144536524267304595e-01 -8.640896896061627253e-01 -3.761319363795536663e-01 6.448409376121974623e-02
2.875225849957304458e+00 9.112513241592703483e-01 6.766750959961140666e+01 2.222045952111035075e-02 1.199231438285208728e-01 -8.674531371890741305e-01 -3.912326871243827497e-01 4.435796523424829357e-02
3.061234186935764434e+00 9.529007138964907808e-01 6.741112100590900980e+01 2.207434304934087488e-02 1.187849516340115097e-01 -7.893233684025466879e-01 -7.818799272653607080e-01 6.365609670521499286e-02
2.816261848577691129e+00 9.168372695492069679e-01 6.670488823821156643e+01 2.214112969612815410e-02 1.107684308207908669e-01 -8.507140620865232261e-01 -3.638922081670623587e-01 3.788446148326604646e-02
2.823845000032501051e+00 9.217063034499961560e-01 6.712847119091597392e+01 2.235767864532317920e-02 1.171687830966298416e-01 -8.336362173357101391e-01 -5.672715360284956709e-01 6.586065264916236839e-02
2.831586953004966212e+00 9.349492325653196989e-01 6.648604236831454273e+01 2.217491342914252803e-02 1.146097413525172665e-01 -7.895343342355454208e-01 -6.201630640592690202e-01 6.989680469786500872e-02
3.134086260515709377e+00 9.976083693557289411e-01 6.908014004941361463e+01 2.218765425793321755e-02 1.279381076966731312e-01 -8.622971318733954060e-01 -7.152679981883220961e-01 2.952195980430089711e-02
3.076098669675956465e+00 9.277878017114862264e-01 6.762466454407500294e+01 2.203261028480965264e-02 1.147082007467625647e-01 -9.196749839158200324e-01 -1.745939022218245817e-01 2.690828192304797750e-02
3.100014753671323398e+00 9.194594852988363654e-01 6.753771782558207804e+01 2.238890391953666376e-02 1.136029852375453758e-01 -8.899978302264563990e-01 -3.276443427431945388e-01 4.365827875917812489e-02
3.130264096963855103e+00 9.230700171034565971e-01 6.754022801440584090e+01 2.250450947804548754e-02 1.145271885622385077e-01 -9.141371202280992314e-01 -1.228226826964664564e-01 2.927184602544272152e-02
3.098316663820347650e+00 9.570630182368635719e-01 6.964327149484779511e+01 2.251900763927067867e-02 1.291360163377841541e-01 -8.940805998431577972e-01 -5.560094645246627110e-01 3.679695040762494956e-02
2.907393435505171375e+00 9.842991670097184231e-01 6.864524447823687581e+01 2.253870138715867097e-02 1.213638576160079169e-01 -8.791692566221080973e-01 -4.512760126638215574e-01 3.149933211198949201e-02
2.860356772658050772e+00 9.324432276776517536e-01 6.697790727119604526e+01 2.216959394739253381e-02 1.193620527994049135e-01 -8.837331617646630999e-01 -1.852464832328748479e-01 2.693745633605840878e-02
3.199026350641159144e+00 9.953458218955021364e-01 6.803103251961097442e+01 2.201571959187690469e-02 1.253284219953906820e-01 -8.802670437307025253e-01 -4.355991732545461126e-01 5.881468061404147157e-02
2.817793019940410204e+00 9.234472850383449449e-01 6.622096295548442413e+01 2.234701809081131654e-02 1.107687354332280438e-01 -9.234724453419167478e-01 4.756138003029874994e-02 7.518325241359710698e-02
2.840147907647337711e+00 9.586356718416900735e-01 6.811575213631240899e+01 2.227263696272190410e-02 1.196916456278653007e-01 -9.392220824189920769e-01 -1.811026129273214380e-01 7.473721677346847891e-02
2.840147907647337711e+00 9.586356718416900735e-01 6.811575213631240899e+01 2.227263696272190410e-02 1.196916456278653007e-01 -9.392220824189920769e-01 -1.811026129273214380e-01 7.473721677346847891e-02
2.997216314177208130e+00 9.619548331246557948e-01 6.791834011011974326e+01 2.239021970785759486e-02 1.236987020719408775e-01 -8.875965857476293408e-01 -3.516373250149140706e-01 7.601195080678696536e-02
3.075905114646258820e+00 9.834168676544865484e-01 6.674190740555046375e+01 2.214036686124047637e-02 1.137932916433155028e-01 -8.990518237733851059e-01 -2.109990774068588593e-01 3.509439357175114099e-02
3.140144108450060756e+00 9.580135884295656323e-01 6.735147673766414300e+01 2.247061912781330231e-02 1.245215525243891508e-01 -8.142212841270537460e-01 -5.682321421826368457e-01 3.878670877126633859e-02
3.087905313917982397e+00 9.404382536238174994e-01 6.906425437274982926e+01 2.257228967890973631e-02 1.258772690552852902e-01 -9.402655067178615766e-01 -5.164342550227798423e-01 6.906247044441247984e-02
3.165120439319079271e+00 9.220393533269931607e-01 6.770848174467259639e+01 2.203049574764317023e-02 1.212492854044789486e-01 -8.663382359255917819e-01 -4.311813399256116952e-01 6.669868736099318629e-02
3.178625993791184712e+00 9.686258299129596461e-01 6.785643900464157241e+01 2.256438990613948356e-02 1.222667212387035657e-01 -8.248689377971674119e-01 -6.522338508703375837e-01 1.179220985595480498e-02
3.198137401067163932e+00 9.665968851477017010e-01 6.892436210740633840e+01 2.205360473373229463e-02 1.293830417997572368e-01 -8.348503492075338706e-01 -7.172678531373688493e-01 5.302165990409659496e-02
3.193109117622295212e+00 9.284798768203985642e-01 6.770477829916531221e+01 2.208355048809625479e-02 1.212835555302534951e-01 -8.995288818909561446e-01 -2.093037370250447893e-01 3.434909934393864245e-02
3.121131173379328771e+00 9.319587065038137386e-01 6.688199235445384261e+01 2.219378070488004992e-02 1.157363648438796550e-01 -8.702075445795751651e-01 -2.920031417333188717e-01 4.930126533850141823e-02
2.910542581389141237e+00 9.676737548282159374e-01 6.899889853219782765e+01 2.239304186048704862e-02 1.263816994881481748e-01 -8.887967899810300665e-01 -4.797487355702310108e-01 4.014948981931610456e-02
3.063268915529977932e+00 9.971184165286847145e-01 6.702063049178784127e+01 2.216673689059784139e-02 1.135797089078127292e-01 -8.594245325970686356e-01 -3.558889850131587984e-01 5.890987250569483524e-02
3.125080033081178765e+00 9.452348028881117914e-01 6.795649427900956141e+01 2.234844913534384317e-02 1.184706540966510013e-01 -9.511011841248753207e-01 -5.821031899351525318e-02 1.180630113976104817e-02
2.897127502037450064e+00 9.085874046087889511e-01 6.731362931700043362e+01 2.249075356373694129e-02 1.144551931354695767e-01 -8.451295295149736653e-01 -4.469531276923273122e-01 6.630897760665202534e-02
3.084153484411829904e+00 9.851141062076653743e-01 6.709774452989620386e+01 2.239297249298821679e-02 1.200799732978757167e-01 -8.075429216494229845e-01 -5.427172663838650823e-01 1.162395733775348564e-02
3.042703229068727477e+00 9.759196098515310336e-01 6.811456319306552132e+01 2.212389742280269217e-02 1.232599379909547210e-01 -8.817425003383609905e-01 -5.251272487092304431e-01 2.389625127816508154e-02
2.843045096709833519e+00 9.272429283400445144e-01 6.855250200267339267e+01 2.259414043172717004e-02 1.233454644125258071e-01 -8.624450273042936210e-01 -6.578343819786076629e-01 4.914835477399007169e-02
2.854847700714035597e+00 9.107637707985023479e-01 6.753944570598258679e+01 2.222213220415754364e-02 1.186074710881361710e-01 -8.569433051132038237e-01 -4.643950460988020001e-01 4.788733423099528208e-02
3.046182181174275083e+00 9.084037348024706082e-01 6.569936180836724304e+01 2.221427648304839103e-02 1.146178685914160389e-01 -8.180465033199904035e-01 -3.229381392105974413e-01 5.634733941958122716e-02
3.061098999597751558e+00 9.687807743576801744e-01 6.704118979541168244e+01 2.202082297056300389e-02 1.175834761640795201e-01 -8.719253002288858134e-01 -3.173816835617475629e-01 2.972388417289610618e-02
3.088387204606238168e+00 9.245910695497687737e-01 6.752740311190797229e+01 2.228512655296791337e-02 1.188555763167790241e-01 -8.997312624207056686e-01 -2.313750703283148358e-01 7.917267049303039483e-02
3.071789525040620195e+00 9.662287037113810317e-01 6.842650101212009872e+01 2.249519463732078256e-02 1.273538512581796067e-01 -8.857723869619418267e-01 -5.106846243260521057e-01 4.686079879912193741e-02
3.090717246376190719e+00 9.163552256480637093e-01 6.542169963259689780e+01 2.201434606135698607e-02 1.132288843000250761e-01 -7.736124631731624568e-01 -5.022197729645065944e-01 5.192752860963939510e-02
2.843045096709833519e+00 9.272429283400445144e-01 6.855250200267339267e+01 2.259414043172717004e-02 1.233454644125258071e-01 -8.624450273042936210e-01 -6.578343819786076629e-01 4.914835477399007169e-02
3.064795262774712814e+00 9.827630069209281061e-01 6.754200000560865647e+01 2.228933239394298091e-02 1.227140301897095553e-01 -8.692944316934183568e-01 -4.548753312237001634e-01 7.902862566785233411e-02
2.860356772658050772e+00 9.324432276776517536e-01 6.697790727119604526e+01 2.216959394739253381e-02 1.193620527994049135e-01 -8.837331617646630999e-01 -1.852464832328748479e-01 2.693745633605840878e-02
3.088865463627315844e+00 9.339937525755770409e-01 6.715385243943852345e+01 2.232358408007698025e-02 1.193076205219768399e-01 -7.964022716288448045e-01 -6.071178555338052618e-01 2.903698276488800994e-02
2.815478624321559487e+00 9.125764417186790212e-01 6.640442538748646939e+01 2.235164983006802247e-02 1.162232307173934470e-01 -7.741421653264772829e-01 -6.696834885429105988e-01 2.638674339772415639e-02
2.950044174274400355e+00 9.626148734395030271e-01 6.637059539955779996e+01 2.202956345907839883e-02 1.142670550488844722e-01 -9.064432297227531521e-01 -7.670750654127433954e-02 5.346831567679055652e-02
3.143514448989699339e+00 9.081483819170478311e-01 6.669334006105449930e+01 2.217120285727978285e-02 1.151609618846312771e-01 -9.473654849628374564e-01 9.262398748556366357e-02 4.327602368197607657e-02
3.161549578204333244e+00 9.065489725561785006e-01 6.675531816725943202e+01 2.219446157912923281e-02 1.117089730245041795e-01 -9.092033104647248010e-01 -1.795292956542253737e-01 5.580281522108584968e-02
2.836602867959291618e+00 9.896226654938413692e-01 6.895181812326966053e+01 2.222403507517734314e-02 1.234420558399581397e-01 -9.285531615558428875e-01 -2.727124117176071838e-01 6.931376330588148726e-02
3.152229482839088881e+00 9.875647281820949530e-01 6.785382235302711251e+01 2.219945417117767661e-02 1.193893401155227268e-01 -9.099555107545636012e-01 -2.995302665762817895e-01 4.532318645516417860e-02
3.136520425236831944e+00 9.584960024730927453e-01 6.786236303831904593e+01 2.209043138215289331e-02 1.196461276686795194e-01 -9.403360457075686796e-01 -1.286415669624487723e-01 1.140332532281624310e-02
3.012790614083810325e+00 9.052298863993698541e-01 6.710024254294215496e+01 2.209541279325239957e-02 1.216280751609794680e-01 -9.184522451364069973e-01 -6.347206982214603777e-02 1.137096372350648865e-02
3.021902848918515350e+00 9.373405555400606826e-01 6.820344213651043219e+01 2.251421832245003446e-02 1.156224938017208353e-01 -9.341279721069879471e-01 -3.101870550952818828e-01 7.418447335627999240e-02
2.824766757024163688e+00 9.529505164832853259e-01 6.618148847540794577e+01 2.200754377328983588e-02 1.109844040297114920e-01 -8.806787234135060594e-01 -2.185561473716559622e-01 4.934763765945310993e-02
3.024753575628015945e+00 9.737939317358395019e-01 6.778261357924166930e+01 2.243121014766290625e-02 1.216189957870893734e-01 -8.461374763538578314e-01 -5.078677261611566074e-01 7.218022814223501449e-02
2.997090041020141982e+00 9.963255260551814319e-01 6.762549590198304372e+01 2.230167397347737265e-02 1.175326732090748866e-01 -9.104260980071678944e-01 -2.310419407751762577e-02 3.357582231742147622e-02
2.851426802116315606e+00 9.579683957947269235e-01 6.783966790691741267e+01 2.225877868781023575e-02 1.200334496115031402e-01 -8.713274680970148900e-01 -4.845049607745870457e-01 1.204759865083008044e-02
3.007960526852217154e+00 9.044086651807696775e-01 6.740942327616960483e+01 2.234424805327682451e-02 1.187925082213728278e-01 -8.601226250687092900e-01 -4.580683785943957531e-01 5.833372761526640221e-02
2.932104130913053108e+00 9.305299371786257545e-01 6.678701461182183152e+01 2.214359936960925285e-02 1.185727179714589491e-01 -8.094778746998929631e-01 -6.328398523964449129e-01 7.212292712961532182e-02
2.885382789023097416e+00 9.791190254171402430e-01 6.836101259321451096e+01 2.204344935904966815e-02 1.205268101155195087e-01 -9.551498940399236748e-01 -2.954712826444307883e-01 2.508593115093236958e-02
2.849293701376819143e+00 9.751969483001190486e-01 6.679628191030982975e+01 2.238074907292543839e-02 1.172601476816648169e-01 -7.926329846111108690e-01 -6.258760682132786801e-01 1.357038775252111806e-02
2.929930423039064813e+00 9.273150315104291552e-01 6.696323092288869816e+01 2.241834699422091265e-02 1.195154307001409233e-01 -8.232495233371639465e-01 -4.195035620944744803e-01 3.440515613649639676e-02
3.083735821076579953e+00 9.826675007309065846e-01 6.891786699082769019e+01 2.227307430901782556e-02 1.282023385214370592e-01 -8.859663226721741225e-01 -6.875908405920019284e-01 6.644511840218984833e-02
3.196479051023206619e+00 9.708456057269709838e-01 6.771967841283999689e+01 2.215394161362688186e-02 1.279744632143863525e-01 -7.983069989200417549e-01 -7.620427748881097862e-01 4.622515737672893560e-02
2.948863587750818915e+00 9.256492765323457439e-01 6.775241958496781081e+01 2.217876239782208894e-02 1.176165885782958082e-01 -8.714315032109365422e-01 -3.814712162485809355e-01 6.675460576836698967e-02
2.886646266179629272e+00 9.593649973056717073e-01 6.846135248142749674e+01 2.207569637111001654e-02 1.251919933521220829e-01 -8.484167372739239710e-01 -5.535953662906787365e-01 7.822669325574471699e-02
2.991781418283997240e+00 9.625866663045949956e-01 6.795065687110458441e+01 2.212376544466833003e-02 1.131226992236809836e-01 -9.657933813995867034e-01 -1.206606176994831081e-01 4.352916077925698957e-02
3.099432405688148151e+00 9.991991216575931700e-01 6.827859196973852818e+01 2.238380953021040787e-02 1.193017482071639795e-01 -9.623597097025604619e-01 -9.389790552788945810e-02 3.049265667713318279e-02
2.935301887909752772e+00 9.244130773132910317e-01 6.792746063943901902e+01 2.218639721885216909e-02 1.248547998446433022e-01 -8.714369886473567473e-01 -4.074304828677826062e-01 1.690835709266651568e-02
