# logA n_s H0 omega_b omega_cdm m_ncdm tau_reio weight loglikelihood
1.86448057e+00 1.10095805e+00 7.23852212e+01 2.80675436e-02 1.34575296e-01 1.42738183e+00 4.57828174e-01 5.12923265e-07 -1.57327337e+01
1.83881225e+00 9.84511869e-01 6.68675509e+01 1.98205386e-02 1.13026726e-01 9.90348343e-01 2.30756110e-01 5.40335271e-07 -1.56665947e+01
3.81783231e+00 1.09612462e+00 6.55534043e+01 2.06375331e-02 8.55601202e-02 5.83281753e-01 1.23032962e-01 5.58487009e-07 -1.56615676e+01
2.65939157e+00 1.04648374e+00 7.21244013e+01 2.73925862e-02 1.33748191e-01 1.38281501e+00 3.58644498e-01 5.58985267e-07 -1.56608090e+01
2.09495557e+00 9.24987932e-01 6.09223155e+01 1.52297350e-02 6.06655440e-02 1.97334289e+00 2.14502177e-01 5.68795596e-07 -1.56231303e+01
3.03178722e+00 9.12475457e-01 7.00682039e+01 2.94534750e-02 8.74325490e-02 1.87033606e+00 7.49757348e-01 5.78557916e-07 -1.56224232e+01
2.97447640e+00 1.17913958e+00 5.48625488e+01 8.19751389e-03 8.38026297e-02 2.07275234e-01 1.97869573e-01 5.78918745e-07 -1.56178923e+01
2.37281502e+00 9.47043554e-01 6.77983935e+01 2.27250016e-02 9.93617396e-02 1.07850557e-02 4.34000542e-01 5.79712933e-07 -1.56156815e+01
3.02548302e+00 1.01996522e+00 6.19781206e+01 1.62516855e-02 1.02883358e-01 9.20554633e-01 2.89550181e-02 5.83675443e-07 -1.56003299e+01
2.57637077e+00 1.08693447e+00 6.89931363e+01 2.56701486e-02 8.59979542e-02 1.15608318e+00 5.44052354e-01 5.93394044e-07 -1.55787161e+01
3.55811966e+00 1.00427241e+00 7.51828281e+01 2.78742567e-02 1.54720429e-01 3.44566718e-02 2.38808798e-01 6.09007023e-07 -1.55445664e+01
3.40867685e+00 8.34617172e-01 6.17028831e+01 1.41038386e-02 8.79996209e-02 1.29820568e+00 2.34604149e-01 6.19492002e-07 -1.55402932e+01
2.17787841e+00 1.06477624e+00 6.91377103e+01 2.35126392e-02 1.35175709e-01 3.82629832e-02 1.32485890e-01 6.23846381e-07 -1.55266040e+01
3.30061974e+00 1.19372279e+00 7.25271645e+01 2.91990900e-02 1.38454668e-01 5.28213173e-01 2.54268003e-01 6.28760250e-07 -1.55205677e+01
3.20902074e+00 1.08855259e+00 7.29576052e+01 2.60809656e-02 1.33415789e-01 4.08109029e-01 3.39247777e-01 6.32329439e-07 -1.55112993e+01
3.73901864e+00 8.75994370e-01 5.67675026e+01 9.83676622e-03 6.09380986e-02 1.31796387e+00 3.55420681e-01 6.35488834e-07 -1.55065878e+01
2.47125689e+00 9.93077206e-01 6.78835669e+01 2.34745081e-02 9.04814386e-02 5.82402169e-01 7.56174385e-01 6.52180280e-07 -1.54560824e+01
3.39650520e+00 1.06214813e+00 7.29338925e+01 2.82602624e-02 1.40744758e-01 1.03570292e+00 5.54176511e-01 6.77200642e-07 -1.54268743e+01
2.94981523e+00 8.59759451e-01 5.98954150e+01 1.27609374e-02 8.82596536e-02 1.53389782e+00 4.01769870e-01 6.93142636e-07 -1.54054515e+01
3.19149357e+00 1.07738169e+00 7.05372039e+01 2.82865949e-02 8.42675555e-02 1.61642173e+00 6.20145793e-01 7.10234759e-07 -1.53742868e+01
2.96832713e+00 9.98191784e-01 6.47377826e+01 1.76677267e-02 1.17744627e-01 5.25494443e-01 4.85877908e-01 7.20977650e-07 -1.53711899e+01
2.73395824e+00 9.17509291e-01 7.23060661e+01 2.90996940e-02 1.30464409e-01 1.58602998e+00 4.31412461e-01 7.23321798e-07 -1.53638099e+01
2.44285795e+00 1.05344036e+00 6.23038010e+01 1.44407983e-02 8.95632108e-02 6.47774872e-01 4.98255801e-01 7.30383189e-07 -1.53478140e+01
2.87874663e+00 9.79054605e-01 7.53733855e+01 3.27421850e-02 1.08324345e-01 7.19045551e-01 3.61777740e-01 7.37840771e-07 -1.53394499e+01
2.62569820e+00 1.17555827e+00 7.24605018e+01 2.72562115e-02 1.09715847e-01 5.02512277e-02 2.96824501e-01 7.43556307e-07 -1.53283982e+01
1.84934268e+00 9.30337633e-01 7.20998618e+01 3.15396169e-02 8.51715688e-02 1.96993037e+00 6.53374233e-01 7.70523564e-07 -1.52651712e+01
3.90806530e+00 1.18359690e+00 7.01264064e+01 2.62672927e-02 9.51675185e-02 6.52632052e-01 5.70998127e-01 8.08939150e-07 -1.52264704e+01
2.00980741e+00 1.15773140e+00 6.86958843e+01 2.74295178e-02 8.58346497e-02 1.91027967e+00 6.18732751e-02 8.67250204e-07 -1.51242064e+01
2.36628929e+00 9.56647800e-01 5.78962528e+01 1.25816039e-02 7.72619842e-02 8.19637076e-01 1.80552748e-01 9.20723434e-07 -1.51003391e+01
2.43549139e+00 8.07881707e-01 6.10840197e+01 1.55090557e-02 7.75827801e-02 5.94362847e-01 3.54693813e-01 9.40749936e-07 -1.50771669e+01
1.62483980e+00 9.63110649e-01 6.45755853e+01 1.80912218e-02 1.15854945e-01 6.62461433e-01 3.80257017e-01 9.65552415e-07 -1.50444307e+01
2.18076684e+00 9.64930579e-01 7.28291286e+01 2.72556154e-02 1.14635465e-01 8.46580785e-01 4.96845135e-02 9.88897333e-07 -1.50252151e+01
2.29523292e+00 8.26955960e-01 7.10598831e+01 2.55703248e-02 1.20912888e-01 1.68669173e+00 1.83110496e-02 1.01001438e-06 -1.49982653e+01
3.17465227e+00 1.11769314e+00 7.43790951e+01 2.82281837e-02 1.48999521e-01 4.56437315e-01 2.58526532e-01 1.02901347e-06 -1.49838177e+01
1.84812444e+00 1.19771241e+00 6.96949807e+01 2.85636662e-02 9.31012321e-02 1.51804920e+00 6.00532462e-01 1.04701762e-06 -1.49596724e+01
3.28254557e+00 9.01730252e-01 7.45652995e+01 3.11420519e-02 1.45973985e-01 9.58544347e-01 2.35967551e-01 1.06191956e-06 -1.49514281e+01
3.82465781e+00 1.01209726e+00 7.14884141e+01 2.63359433e-02 1.21928952e-01 1.74259311e+00 6.53464111e-01 1.07308498e-06 -1.49348095e+01
2.93617679e+00 1.19434594e+00 7.07900078e+01 2.55363946e-02 1.04353925e-01 1.28116822e-01 1.51938070e-01 1.08276204e-06 -1.49294153e+01
2.33203604e+00 1.12867842e+00 7.26613630e+01 2.63565603e-02 1.42927209e-01 4.76875025e-01 4.21142199e-01 1.08819889e-06 -1.49208073e+01
2.88097012e+00 8.50875946e-01 7.06802355e+01 2.30316118e-02 1.35251945e-01 1.37588074e-01 6.01825367e-01 1.10322930e-06 -1.48980944e+01
2.35862696e+00 8.16544283e-01 6.70136322e+01 2.02445616e-02 9.64801128e-02 5.38583637e-01 1.70268553e-01 1.12142978e-06 -1.48840063e+01
3.59801790e+00 1.17155283e+00 6.01885443e+01 1.52491078e-02 8.66583840e-02 1.52103161e+00 1.16787340e-01 1.18007217e-06 -1.47941254e+01
3.53519283e+00 8.20210066e-01 7.32090454e+01 2.81608945e-02 1.17027656e-01 1.65617146e+00 5.96350663e-01 1.23642324e-06 -1.47847191e+01
2.53697635e+00 9.19819516e-01 5.97696497e+01 1.44080888e-02 7.46747009e-02 7.88068352e-01 1.57956516e-01 1.24352952e-06 -1.47786545e+01
2.85492843e+00 9.27203377e-01 5.81556669e+01 1.28628908e-02 6.46656535e-02 1.30512967e+00 8.86535686e-02 1.26355434e-06 -1.47489842e+01
3.48131465e+00 9.96895430e-01 5.61516773e+01 9.64099852e-03 8.50980617e-02 1.04481915e+00 1.34356949e-01 1.29324510e-06 -1.47280955e+01
2.35842959e+00 1.11409473e+00 7.38207422e+01 2.71953501e-02 1.49936270e-01 2.40474919e-01 2.30616675e-01 1.31178111e-06 -1.47164506e+01
2.67899518e+00 8.01745371e-01 7.69083126e+01 3.25421925e-02 1.60589860e-01 6.05203605e-01 1.31619573e-01 1.32850605e-06 -1.46988051e+01
2.94760315e+00 1.12153328e+00 7.01538580e+01 2.47604754e-02 9.95004823e-02 1.20434495e+00 3.17985275e-01 1.34262222e-06 -1.46912519e+01
2.37726700e+00 1.19614927e+00 6.96282506e+01 2.60231029e-02 1.25068105e-01 4.33292537e-01 7.25393862e-01 1.36506788e-06 -1.46618517e+01
3.78885302e+00 8.00342424e-01 7.27985292e+01 2.67378015e-02 1.51413045e-01 7.35508850e-02 2.10466658e-01 1.38490666e-06 -1.46581860e+01
3.12964065e+00 9.33426912e-01 6.49853975e+01 2.09580536e-02 1.01769425e-01 6.94794883e-01 2.04196464e-01 1.39051018e-06 -1.46497940e+01
3.26997944e+00 8.35766864e-01 7.67924555e+01 3.14846517e-02 1.55516338e-01 6.53427578e-01 2.29101373e-01 1.40273421e-06 -1.46367099e+01
2.57920025e+00 8.08586595e-01 7.02633488e+01 2.50091774e-02 9.78520346e-02 1.72972312e+00 3.19981425e-01 1.41763285e-06 -1.46246613e+01
3.51982868e+00 9.54977208e-01 6.88640534e+01 2.68486170e-02 1.03797421e-01 1.21687327e+00 4.92744885e-01 1.42449304e-06 -1.46230233e+01
2.07570715e+00 1.05723151e+00 6.62835844e+01 2.17856089e-02 7.50363395e-02 1.77277921e+00 2.35220155e-01 1.45042772e-06 -1.45849421e+01
1.74451102e+00 1.02384005e+00 7.23601694e+01 2.80540274e-02 1.02043607e-01 1.25115362e+00 6.83470687e-01 1.50470450e-06 -1.45455761e+01
3.18282575e+00 8.85711554e-01 7.03479131e+01 2.64445200e-02 9.89472135e-02 4.40247200e-01 1.60123848e-01 1.54264219e-06 -1.45308129e+01
3.70662712e+00 1.11532555e+00 7.26243300e+01 2.70951556e-02 1.17268726e-01 1.14743622e+00 4.59688516e-01 1.57500078e-06 -1.45002410e+01
1.73577866e+00 9.44192499e-01 5.54652552e+01 9.06527711e-03 5.45227632e-02 1.59379019e+00 7.13695504e-02 1.60019710e-06 -1.44948485e+01
2.94222572e+00 8.89190502e-01 7.39815510e+01 2.96095647e-02 1.37361700e-01 1.45440313e+00 7.10307037e-01 1.62090551e-06 -1.44706676e+01
3.01979478e+00 1.01784801e+00 6.22485537e+01 1.50035180e-02 8.59941232e-02 1.49598637e+00 2.96749711e-01 1.65968320e-06 -1.44436058e+01
3.79978359e+00 1.18843576e+00 6.57445020e+01 2.13565409e-02 1.10143165e-01 1.08555341e+00 6.07319570e-01 1.68318023e-06 -1.44383788e+01
3.55805632e+00 9.68288023e-01 6.76437897e+01 2.58025488e-02 9.15581442e-02 1.80803269e+00 3.36427609e-01 1.69386033e-06 -1.44269851e+01
2.93202098e+00 8.35480518e-01 6.79630103e+01 2.36089394e-02 8.77622011e-02 9.27455050e-01 3.03624432e-01 1.73113567e-06 -1.43911366e+01
3.66439915e+00 1.00954502e+00 6.42773383e+01 1.92049896e-02 9.96831990e-02 1.88105793e+00 3.13837538e-02 1.75910487e-06 -1.43906130e+01
3.27341965e+00 1.02597425e+00 7.39537638e+01 2.87153690e-02 1.17901731e-01 4.85019860e-01 6.73072210e-01 1.78701131e-06 -1.43559618e+01
3.00389282e+00 1.14719845e+00 7.54699650e+01 3.08422527e-02 1.26012965e-01 1.43224218e+00 7.23374352e-01 1.81723587e-06 -1.43527754e+01
3.18626040e+00 1.07028397e+00 6.30403816e+01 1.79818796e-02 9.66735469e-02 1.73682214e+00 3.16580417e-01 1.82809395e-06 -1.43400889e+01
3.16362578e+00 1.00693483e+00 7.40995823e+01 2.89858432e-02 1.39554310e-01 1.04366114e+00 7.77780367e-01 1.85406989e-06 -1.43206153e+01
3.04879630e+00 9.01664862e-01 6.42206428e+01 1.91874965e-02 8.47401743e-02 5.51054663e-01 2.89586060e-01 1.88230615e-06 -1.43058237e+01
2.45370469e+00 9.44895391e-01 6.98751105e+01 2.42115783e-02 1.02716283e-01 7.65067843e-01 7.45668384e-01 1.95578599e-06 -1.42410253e+01
3.77987276e+00 9.34698179e-01 5.69973259e+01 1.03785580e-02 5.97578811e-02 1.42955337e+00 8.43536879e-02 2.01787574e-06 -1.42382737e+01
3.08487394e+00 9.16006506e-01 6.77510680e+01 2.42793881e-02 1.13073547e-01 9.59393159e-01 4.51421862e-01 2.02356403e-06 -1.42314092e+01
2.19670336e+00 8.02893446e-01 7.22044348e+01 2.75030584e-02 1.07389296e-01 2.74538927e-01 6.04046027e-01 2.03398604e-06 -1.42240054e+01
2.13559258e+00 1.06293021e+00 6.32251668e+01 1.89751567e-02 9.20510075e-02 1.99714372e+00 6.17270182e-01 2.07567822e-06 -1.41871578e+01
2.83153379e+00 1.00451528e+00 6.57195446e+01 2.32867785e-02 8.56168367e-02 1.56663226e+00 6.86713656e-01 2.11138291e-06 -1.41855603e+01
1.92423336e+00 1.06172476e+00 7.58084496e+01 3.20206104e-02 1.52989790e-01 7.82299132e-01 6.88090314e-01 2.11610267e-06 -1.41787071e+01
3.62940233e+00 1.19930791e+00 5.71541974e+01 1.10634727e-02 5.92686971e-02 1.45342838e+00 3.22146462e-01 2.14974365e-06 -1.41502104e+01
2.72741329e+00 1.01698533e+00 6.30423594e+01 1.89167068e-02 8.09829124e-02 1.01319109e+00 1.17929203e-01 2.18437797e-06 -1.41425578e+01
3.67103234e+00 8.52826759e-01 7.33424679e+01 3.08608536e-02 9.11815052e-02 1.96089492e+00 1.04759845e-01 2.19277602e-06 -1.41385293e+01
2.48123920e+00 1.14652936e+00 7.40107753e+01 3.16883172e-02 1.35732542e-01 1.25873352e+00 4.39001105e-01 2.26477746e-06 -1.40749517e+01
3.08986063e+00 1.09806459e+00 7.13887527e+01 2.85430808e-02 8.56539073e-02 1.98129269e+00 7.74035946e-01 2.35035141e-06 -1.40594067e+01
3.04325078e+00 8.42040323e-01 6.89975329e+01 2.62201754e-02 1.12870629e-01 7.49339112e-01 6.38714625e-01 2.37563989e-06 -1.40495158e+01
2.88207664e+00 1.15105525e+00 7.29561867e+01 3.10529420e-02 9.80798038e-02 1.05189792e+00 5.91747395e-01 2.40038228e-06 -1.40347186e+01
2.36536663e+00 1.06434137e+00 7.22140538e+01 2.52668368e-02 1.29735110e-01 3.71364927e-01 2.03145286e-02 2.45243739e-06 -1.40028108e+01
2.54028279e+00 9.72912729e-01 5.66044204e+01 1.11436438e-02 7.37647677e-02 1.89202682e+00 1.61876262e-01 2.53362588e-06 -1.39656747e+01
2.77603615e+00 1.02706385e+00 6.69052709e+01 2.20149957e-02 1.18951497e-01 3.58952172e-01 1.03969971e-01 2.60047500e-06 -1.39464768e+01
1.72300386e+00 9.48117810e-01 6.76772693e+01 2.51885275e-02 9.99451323e-02 1.86261259e+00 2.69492045e-01 2.64521120e-06 -1.39275625e+01
3.04310793e+00 1.02979938e+00 6.91755725e+01 2.49297145e-02 1.18410972e-01 1.61318846e+00 4.42137374e-01 2.69894661e-06 -1.39023293e+01
3.90442093e+00 9.19983011e-01 6.50826077e+01 1.92267261e-02 1.04148316e-01 1.65493967e+00 3.06198914e-01 2.72957561e-06 -1.39008387e+01
3.40525328e+00 9.69867774e-01 5.51288724e+01 7.92798580e-03 6.12628927e-02 1.03538547e+00 3.30514977e-02 2.73830105e-06 -1.38919693e+01
2.97314191e+00 1.08134450e+00 5.60741050e+01 1.01928008e-02 5.20045471e-02 1.94083170e+00 1.97543087e-01 2.76774014e-06 -1.38755038e+01
3.51798948e+00 8.69513022e-01 7.63408469e+01 3.26516387e-02 1.56736382e-01 5.41925315e-01 3.33337566e-01 2.80513189e-06 -1.38611185e+01
3.53326454e+00 8.78257730e-01 6.74686173e+01 2.21374870e-02 9.09276724e-02 7.19671888e-01 3.61011320e-01 2.83814337e-06 -1.38480994e+01
1.91543128e+00 8.97253691e-01 7.79104692e+01 3.27159373e-02 1.49771158e-01 6.74274629e-01 3.70121505e-01 2.98343649e-06 -1.37592036e+01
3.32525673e+00 8.37868770e-01 6.16257894e+01 1.43048145e-02 8.10216072e-02 1.26979364e+00 1.82993237e-01 3.12656199e-06 -1.37484410e+01
3.56675393e+00 9.27029750e-01 7.38958619e+01 3.28627208e-02 1.16976468e-01 6.46717334e-01 4.01408867e-01 3.13788865e-06 -1.37479463e+01
2.75451277e+00 1.13587630e+00 6.18377873e+01 1.60079200e-02 1.03501413e-01 5.09641113e-01 3.47630332e-01 3.14414263e-06 -1.37404767e+01
3.32958087e+00 1.05014505e+00 6.08569322e+01 1.47299378e-02 9.91219103e-02 9.24008353e-01 3.32864685e-01 3.21415443e-06 -1.37002939e+01
3.06703770e+00 1.03043403e+00 7.42519571e+01 2.91634272e-02 1.53575618e-01 1.94502219e-01 5.57123560e-01 3.29379679e-06 -1.36871669e+01
2.63471244e+00 9.32696849e-01 7.36268018e+01 2.68325760e-02 1.37041684e-01 2.90586344e-01 2.13737697e-01 3.32865669e-06 -1.36752346e+01
2.82577318e+00 8.61892295e-01 6.00175636e+01 1.27278559e-02 7.54361155e-02 1.11002454e+00 4.18125365e-01 3.36144585e-06 -1.36635646e+01
3.19448382e+00 9.75096050e-01 7.28563514e+01 2.60889065e-02 1.30822017e-01 2.75889504e-01 6.41161863e-01 3.39907120e-06 -1.36489956e+01
3.06960077e+00 8.72224224e-01 5.55344395e+01 1.00673280e-02 6.96003636e-02 1.07323194e+00 2.55859702e-01 3.44686438e-06 -1.36316652e+01
2.96064654e+00 8.99659417e-01 7.52611499e+01 3.22467249e-02 1.12550302e-01 4.83482220e-01 7.94504667e-01 3.47239343e-06 -1.36301667e+01
3.26001931e+00 8.28625085e-01 6.97338578e+01 2.57751965e-02 1.20206217e-01 1.54148184e+00 1.16462258e-01 3.52357409e-06 -1.35986534e+01
2.28772244e+00 8.34068300e-01 6.86946624e+01 2.40239967e-02 9.21154982e-02 8.67138338e-01 6.27083167e-01 3.57426101e-06 -1.35973577e+01
2.55178942e+00 1.17141875e+00 6.65982464e+01 2.36330509e-02 9.89018506e-02 1.62055219e+00 1.96440701e-01 3.59964818e-06 -1.35805721e+01
3.21003918e+00 9.54757039e-01 7.10268040e+01 2.58255918e-02 1.39960900e-01 9.19643825e-02 3.80142823e-01 3.66914880e-06 -1.35552049e+01
3.44629177e+00 9.84706309e-01 6.30743361e+01 1.69775045e-02 7.34394735e-02 1.75255411e+00 4.76529161e-01 3.76136616e-06 -1.35269695e+01
3.20168820e+00 1.14875006e+00 6.30458625e+01 1.62882315e-02 8.88378682e-02 1.79872973e+00 3.79944400e-01 3.82971893e-06 -1.35150269e+01
3.75454204e+00 9.28107887e-01 7.60095376e+01 3.11106776e-02 1.33766731e-01 1.17479153e+00 3.52141409e-02 3.91241210e-06 -1.34805103e+01
3.85407982e+00 8.82067170e-01 7.16964278e+01 3.05008629e-02 9.26150992e-02 1.41989588e+00 7.91864807e-01 3.97249768e-06 -1.34802512e+01
1.71346381e+00 1.00021523e+00 7.09051292e+01 2.78605051e-02 1.06995220e-01 3.17676293e-01 8.72180387e-02 4.00034400e-06 -1.34626213e+01
2.98939353e+00 9.41372870e-01 6.50622813e+01 2.05817148e-02 7.36380441e-02 1.64800817e+00 4.02048677e-01 4.03539633e-06 -1.34587329e+01
3.41586367e+00 1.19231266e+00 7.20729744e+01 2.66150485e-02 1.10601666e-01 4.49955710e-01 2.71391793e-01 4.07973574e-06 -1.34368855e+01
2.80435464e+00 1.05353447e+00 6.25830080e+01 1.72662797e-02 9.95655782e-02 1.20326386e+00 2.15175685e-01 4.12053022e-06 -1.34347195e+01
2.37090739e+00 9.18638442e-01 7.16583482e+01 2.68529533e-02 1.24042852e-01 1.62660881e+00 7.45509695e-01 4.15087193e-06 -1.34182827e+01
2.88845563e+00 1.10941529e+00 7.45587178e+01 2.99132507e-02 1.16974447e-01 4.03881684e-01 5.58453407e-01 4.19540338e-06 -1.34093338e+01
2.50997725e+00 8.57222434e-01 6.59187027e+01 1.86801475e-02 1.01140328e-01 6.64627548e-01 4.92616885e-01 4.22082723e-06 -1.34021961e+01
2.95157790e+00 1.13416678e+00 7.31229329e+01 2.81856185e-02 1.43841126e-01 6.16538788e-01 7.39941532e-01 4.25502871e-06 -1.33892264e+01
2.47809872e+00 8.87425012e-01 5.80552341e+01 1.03704642e-02 8.78777350e-02 1.00806954e+00 1.78165952e-01 4.37535993e-06 -1.33429196e+01
3.31862487e+00 9.91299920e-01 7.20832171e+01 2.56272804e-02 1.31883532e-01 5.96092149e-01 7.86058492e-02 4.48134464e-06 -1.33368349e+01
2.87870786e+00 8.01594468e-01 6.18997069e+01 1.57529712e-02 6.74710690e-02 1.97410403e+00 2.60605921e-01 4.52135466e-06 -1.33211984e+01
2.69562336e+00 1.11752953e+00 6.33804179e+01 1.71339055e-02 7.66873893e-02 1.51621588e+00 2.59133153e-01 4.56433621e-06 -1.33138683e+01
2.88760482e+00 1.15171564e+00 7.67092471e+01 3.24411572e-02 1.24775284e-01 4.75635662e-01 4.85631595e-01 4.62279134e-06 -1.32918588e+01
3.40976350e+00 1.07941898e+00 7.09994646e+01 2.54561715e-02 1.40940636e-01 5.48995698e-02 1.81591374e-01 4.70797308e-06 -1.32733196e+01
2.00023116e+00 1.05870168e+00 7.24783916e+01 3.03441599e-02 1.26727534e-01 7.67872468e-01 6.32706175e-01 4.75751674e-06 -1.32668506e+01
2.19124660e+00 9.76805405e-01 7.32619830e+01 3.06132891e-02 1.07712978e-01 4.43136855e-01 2.47542729e-01 4.76588699e-06 -1.32657978e+01
2.94082947e+00 1.12679949e+00 6.51370491e+01 2.17711518e-02 9.48829454e-02 1.75141704e+00 5.37798574e-01 4.79404903e-06 -1.32511248e+01
2.01246470e+00 8.08434794e-01 6.97419479e+01 2.46114790e-02 1.14457211e-01 1.90458630e+00 1.98055486e-01 4.82459925e-06 -1.32490444e+01
2.45610478e+00 1.12952481e+00 6.37774830e+01 1.84669473e-02 9.38436530e-02 1.94279731e-01 3.99358336e-01 4.84450240e-06 -1.32389196e+01
2.02240107e+00 9.52214155e-01 7.49889035e+01 3.22484356e-02 1.15814794e-01 1.78943981e-01 1.58348626e-01 4.89196226e-06 -1.32255694e+01
2.23846501e+00 1.03716509e+00 6.37985171e+01 1.59557308e-02 1.01268350e-01 5.46843646e-01 4.68075649e-01 4.91991646e-06 -1.32234840e+01
2.25510342e+00 9.08615503e-01 7.00041239e+01 2.31295326e-02 1.35435307e-01 2.33346664e-01 6.67579114e-01 4.91579959e-06 -1.32232466e+01
3.46233109e+00 8.98531595e-01 6.28705333e+01 1.82774437e-02 9.64530644e-02 1.10822904e+00 3.33938213e-01 4.96646513e-06 -1.31991256e+01
3.74793359e+00 9.98601838e-01 7.04017528e+01 2.83158389e-02 8.40412112e-02 1.78854923e+00 4.87964740e-01 5.05410247e-06 -1.31841771e+01
3.76322307e+00 1.16434703e+00 6.83192632e+01 2.38489395e-02 1.01056006e-01 1.76011177e-01 2.76211810e-01 5.22322188e-06 -1.31299797e+01
3.31414482e+00 1.19870170e+00 5.85121823e+01 1.26731957e-02 8.66115765e-02 1.27123373e+00 2.29396853e-01 5.40471029e-06 -1.31112220e+01
3.22004456e+00 1.10279099e+00 7.62605569e+01 3.18792502e-02 1.33156145e-01 1.57639837e+00 3.39943267e-01 5.44683342e-06 -1.31103688e+01
2.24928250e+00 8.68423278e-01 6.10016554e+01 1.59456012e-02 7.76095698e-02 8.35706759e-01 3.43867584e-01 5.78310280e-06 -1.29909755e+01
2.86407318e+00 1.16190615e+00 5.42203146e+01 7.95222250e-03 5.63408355e-02 1.32690350e+00 1.42830044e-01 6.24418168e-06 -1.29498152e+01
2.24366626e+00 8.24371268e-01 6.87862291e+01 2.50564655e-02 9.56717975e-02 5.85874469e-01 9.73758918e-02 6.36738040e-06 -1.29474812e+01
1.80369985e+00 9.04766547e-01 6.49641731e+01 1.99640164e-02 1.10169517e-01 6.89429925e-01 3.89512950e-01 6.36542391e-06 -1.29464328e+01
2.25958791e+00 1.05762239e+00 6.48372499e+01 1.93927246e-02 1.07844183e-01 1.19898430e+00 3.46934933e-01 6.45211312e-06 -1.29166529e+01
3.89330587e+00 8.82634996e-01 7.27375677e+01 3.07168262e-02 9.76555434e-02 1.13441455e+00 6.49143075e-01 6.55323013e-06 -1.29111219e+01
3.06273842e+00 1.10953461e+00 6.47556899e+01 2.02208768e-02 7.17242202e-02 1.80124814e+00 1.05686201e-01 6.55966941e-06 -1.29106850e+01
2.17421474e+00 1.08591845e+00 6.34418743e+01 1.93821911e-02 6.77256762e-02 1.89605902e+00 3.71419512e-01 6.67156608e-06 -1.28736401e+01
3.50135197e+00 9.76603620e-01 5.98243836e+01 1.24110541e-02 1.03800867e-01 2.67519913e-01 1.38140693e-01 6.79223188e-06 -1.28704985e+01
2.30536507e+00 9.02686596e-01 7.64823074e+01 3.20398375e-02 1.25535455e-01 6.08287008e-01 1.75316244e-01 6.86927761e-06 -1.28472184e+01
2.59124939e+00 1.13845648e+00 5.92773357e+01 1.20496250e-02 8.63125080e-02 1.41393596e+00 1.87147152e-01 6.99003307e-06 -1.28315755e+01
2.92852932e+00 1.00121438e+00 6.88916589e+01 2.33045067e-02 1.30152059e-01 4.20410223e-01 4.14768336e-01 7.08780858e-06 -1.28154444e+01
2.16681413e+00 8.26167439e-01 7.32052570e+01 2.80363523e-02 1.25251674e-01 1.33508386e+00 4.14133079e-01 7.21352140e-06 -1.27924842e+01
3.53453562e+00 9.75253763e-01 7.41542621e+01 3.14568583e-02 1.34703489e-01 1.48218001e+00 5.75822235e-02 7.34824583e-06 -1.27743897e+01
2.19278382e+00 8.99980037e-01 6.50304385e+01 1.79134323e-02 9.63047071e-02 9.13975286e-01 2.65024125e-01 7.46832293e-06 -1.27560725e+01
3.20274280e+00 1.14146685e+00 6.45496108e+01 1.65237974e-02 1.21022770e-01 4.90408403e-02 1.66428827e-01 7.59977460e-06 -1.27355192e+01
2.50752674e+00 1.14568985e+00 5.48603154e+01 8.46194473e-03 7.06811477e-02 1.95689697e+00 1.48427159e-01 7.69373928e-06 -1.27274107e+01
2.05895858e+00 9.08063774e-01 7.13616645e+01 2.94345844e-02 9.90567448e-02 9.77499330e-01 5.59679904e-02 7.75409889e-06 -1.27159105e+01
1.88040484e+00 8.24159972e-01 7.16495592e+01 2.75111127e-02 1.22921695e-01 1.85856648e+00 4.01613952e-01 7.80177035e-06 -1.27111292e+01
3.44177728e+00 9.74898964e-01 7.02633719e+01 2.65053322e-02 9.44873658e-02 9.79231259e-01 6.66597305e-01 7.88276961e-06 -1.26913493e+01
