# logA n_s H0 omega_b omega_cdm tau_reio weight loglikelihood
2.18824888e+00 9.00426688e-01 7.68029256e+01 3.27953068e-02 1.42068626e-01 6.25775333e-01 1.46481931e-05 -5.14742651e+00
2.95618105e+00 1.06905925e+00 6.93242307e+01 2.32559218e-02 1.19402949e-01 4.46019507e-01 1.46190318e-05 -5.14742500e+00
2.57712435e+00 8.85606570e-01 6.73520168e+01 2.07640911e-02 1.13235228e-01 3.73887155e-01 1.45899504e-05 -5.14741303e+00
2.99436336e+00 9.12331609e-01 7.58287309e+01 3.13992116e-02 1.39330915e-01 9.68505863e-02 1.45609260e-05 -5.14741164e+00
3.20142393e+00 9.85146739e-01 7.52198763e+01 3.06691810e-02 1.37399499e-01 4.18648887e-01 1.45322384e-05 -5.14736126e+00
1.74533952e+00 9.41922090e-01 7.61901870e+01 3.19319429e-02 1.40340604e-01 7.55289578e-01 1.45037463e-05 -5.14734071e+00
3.25332231e+00 9.36990774e-01 7.39117360e+01 2.90809502e-02 1.32686901e-01 7.95199763e-01 1.44749515e-05 -5.14733988e+00
1.72644228e+00 1.02803522e+00 7.30559343e+01 2.77966815e-02 1.30497398e-01 1.24628225e-01 1.44463926e-05 -5.14729457e+00
1.65070116e+00 9.66448665e-01 7.08405121e+01 2.50693424e-02 1.22980125e-01 1.60249686e-01 1.44180691e-05 -5.14726891e+00
2.67395649e+00 1.09569878e+00 6.75831103e+01 2.09684946e-02 1.13902110e-01 5.36300431e-02 1.43895086e-05 -5.14726426e+00
1.74392404e+00 9.11472737e-01 7.25853736e+01 2.72003453e-02 1.28770249e-01 9.72485687e-02 1.43609731e-05 -5.14724300e+00
1.69372652e+00 8.11348452e-01 6.63642264e+01 1.96570778e-02 1.10981585e-01 5.31490177e-01 1.43327130e-05 -5.14720781e+00
1.92075665e+00 1.10263812e+00 7.45159286e+01 2.98754920e-02 1.33958527e-01 6.79570629e-01 1.43045126e-05 -5.14718598e+00
2.94597416e+00 1.13753585e+00 7.68926156e+01 3.28217864e-02 1.42650854e-01 7.61468774e-01 1.42761764e-05 -5.14717760e+00
3.20324379e+00 9.53420943e-01 6.17885281e+01 1.40140079e-02 9.90113656e-02 6.69130739e-02 1.42477716e-05 -5.14717326e+00
1.83289750e+00 1.14789608e+00 6.50151943e+01 1.80653699e-02 1.06690309e-01 4.75318498e-01 1.42194875e-05 -5.14715586e+00
3.15507727e+00 1.06457313e+00 5.98258732e+01 1.19017322e-02 9.36626331e-02 2.31969882e-01 1.41912496e-05 -5.14715292e+00
3.02246082e+00 9.28786142e-01 7.10647773e+01 2.56082917e-02 1.23349450e-01 7.88284913e-01 1.41630391e-05 -5.14713958e+00
2.57540962e+00 8.57658882e-01 6.78696696e+01 2.13518122e-02 1.15330141e-01 2.45080319e-02 1.41350275e-05 -5.14711642e+00
3.64974149e+00 1.08584884e+00 6.04334349e+01 1.25440940e-02 9.55546893e-02 1.74307109e-01 1.41070539e-05 -5.14710555e+00
3.68868196e+00 1.10301351e+00 6.91737474e+01 2.30385697e-02 1.18166933e-01 1.51709419e-01 1.40790717e-05 -5.14709148e+00
2.85415709e+00 1.08843131e+00 5.95125036e+01 1.15534673e-02 9.27436269e-02 2.76863818e-01 1.40510893e-05 -5.14708853e+00
3.32978867e+00 1.08274977e+00 6.98248677e+01 2.39335999e-02 1.20007867e-01 4.26064197e-01 1.40230779e-05 -5.14708653e+00
2.98181880e+00 8.82119586e-01 6.63019825e+01 1.95764505e-02 1.10800926e-01 5.28718155e-01 1.39951193e-05 -5.14708401e+00
3.71883067e+00 1.08490866e+00 6.39090342e+01 1.65831209e-02 1.03777592e-01 2.04017914e-01 1.39672098e-05 -5.14708297e+00
3.28402525e+00 9.80053382e-01 6.82337765e+01 2.18297473e-02 1.15516832e-01 2.34929461e-01 1.39393403e-05 -5.14708271e+00
2.13970674e+00 9.02941142e-01 6.73501459e+01 2.09768440e-02 1.13475316e-01 6.67263928e-01 1.39115285e-05 -5.14708135e+00
3.18739714e+00 1.00532034e+00 6.48479531e+01 1.77364300e-02 1.06455209e-01 1.65165726e-01 1.38839302e-05 -5.14705833e+00
2.88227193e+00 1.05284055e+00 7.54254054e+01 3.09805942e-02 1.36903600e-01 4.82237694e-01 1.38565397e-05 -5.14703488e+00
2.00531542e+00 9.62634185e-01 7.65987140e+01 3.23810860e-02 1.41288405e-01 5.34620963e-01 1.38291920e-05 -5.14701349e+00
3.04383703e+00 9.03989257e-01 6.79913915e+01 2.17523093e-02 1.14557246e-01 6.99106944e-01 1.38017548e-05 -5.14701083e+00
3.78455650e+00 1.04636801e+00 6.81101276e+01 2.16270726e-02 1.15297246e-01 3.92558386e-02 1.37742737e-05 -5.14700372e+00
1.98155030e+00 9.53379736e-01 7.21220569e+01 2.68082567e-02 1.27284356e-01 7.23067160e-01 1.37468689e-05 -5.14699791e+00
3.63583749e+00 8.02954959e-01 6.37115577e+01 1.63243861e-02 1.03561532e-01 2.55246717e-01 1.37194757e-05 -5.14699706e+00
2.37795303e+00 8.41754332e-01 7.59282657e+01 3.16204543e-02 1.39660203e-01 6.24638805e-01 1.36921050e-05 -5.14699595e+00
2.12718476e+00 9.30936871e-01 7.08369993e+01 2.50631968e-02 1.23184631e-01 2.98576437e-01 1.36651124e-05 -5.14694774e+00
2.53002233e+00 9.03665881e-01 7.67022862e+01 3.26400739e-02 1.41075810e-01 5.43110325e-01 1.36382123e-05 -5.14694088e+00
3.73545525e+00 1.04356327e+00 6.59940593e+01 1.90256810e-02 1.09815716e-01 1.39105341e-01 1.36110869e-05 -5.14693354e+00
3.09232345e+00 1.03201653e+00 7.29341945e+01 2.77809285e-02 1.30200121e-01 4.73429572e-01 1.35840161e-05 -5.14692658e+00
1.67173428e+00 9.35726573e-01 6.85911844e+01 2.25499006e-02 1.16512381e-01 7.25048031e-01 1.35569572e-05 -5.14692545e+00
1.77606390e+00 1.15955738e+00 6.54313693e+01 1.85939304e-02 1.08176349e-01 5.41730126e-01 1.35299394e-05 -5.14692037e+00
2.52164380e+00 1.12864183e+00 7.62789056e+01 3.20615848e-02 1.40766360e-01 7.57963995e-01 1.35030702e-05 -5.14690522e+00
2.26736565e+00 8.19247086e-01 5.89017268e+01 1.09142959e-02 9.17152157e-02 3.44545830e-01 1.34762475e-05 -5.14690114e+00
1.74378381e+00 9.63429290e-01 6.71181514e+01 2.05837652e-02 1.12602832e-01 6.04114989e-01 1.34495640e-05 -5.14687322e+00
3.46751069e+00 9.87316207e-01 7.31758586e+01 2.81172743e-02 1.29974609e-01 5.92946471e-01 1.34229585e-05 -5.14686538e+00
1.85381625e+00 8.31516139e-01 7.41916860e+01 2.94191429e-02 1.33622058e-01 4.07719419e-01 1.33962680e-05 -5.14685802e+00
2.45983153e+00 9.71326971e-01 7.55009127e+01 3.08879849e-02 1.38315656e-01 4.08878696e-02 1.33696191e-05 -5.14685190e+00
3.42276468e+00 8.03568539e-01 7.30050773e+01 2.78394334e-02 1.30360746e-01 5.03324000e-01 1.33430004e-05 -5.14684795e+00
3.72436916e+00 1.11637770e+00 7.54743668e+01 3.10625144e-02 1.37135296e-01 4.80956296e-01 1.33163995e-05 -5.14684711e+00
3.48846652e+00 8.20754231e-01 6.34193526e+01 1.60560555e-02 1.03062356e-01 3.99075914e-01 1.32898403e-05 -5.14684488e+00
3.82729853e+00 8.38295302e-01 7.36615257e+01 2.86952369e-02 1.32470320e-01 5.16974915e-01 1.32636147e-05 -5.14680171e+00
2.75965529e+00 9.62413059e-01 6.75981772e+01 2.11269209e-02 1.13677181e-01 4.59143275e-01 1.32375202e-05 -5.14678751e+00
2.24800997e+00 9.55491977e-01 7.10228372e+01 2.53636111e-02 1.23482065e-01 2.39326684e-01 1.32113212e-05 -5.14676792e+00
2.74670849e+00 8.69589054e-01 6.52125095e+01 1.81976032e-02 1.07246443e-01 2.63248663e-01 1.31850969e-05 -5.14676542e+00
2.04663132e+00 1.02668206e+00 7.25018813e+01 2.71200331e-02 1.28684541e-01 2.41121801e-01 1.31588089e-05 -5.14676343e+00
1.85008820e+00 9.67824577e-01 7.67944874e+01 3.26212314e-02 1.42617342e-01 4.21609169e-01 1.31325918e-05 -5.14675811e+00
3.73683505e+00 1.04683704e+00 7.41298226e+01 2.92063795e-02 1.34021115e-01 2.33270663e-01 1.31064743e-05 -5.14674890e+00
3.39831445e+00 1.06134862e+00 7.47854947e+01 3.01682593e-02 1.35065387e-01 6.83597782e-01 1.30803761e-05 -5.14674856e+00
3.53553035e+00 9.26148966e-01 7.65745266e+01 3.23945541e-02 1.41835486e-01 5.09704015e-01 1.30543460e-05 -5.14673688e+00
3.67709078e+00 8.27847485e-01 7.27460473e+01 2.75831582e-02 1.29544603e-01 5.47030396e-01 1.30284595e-05 -5.14672245e+00
2.64984704e+00 9.18932567e-01 6.64080210e+01 1.95760596e-02 1.10439604e-01 9.58181088e-02 1.30025585e-05 -5.14672090e+00
3.53746872e+00 9.41927534e-01 6.52043919e+01 1.81395007e-02 1.07421672e-01 1.83135323e-02 1.29766426e-05 -5.14671670e+00
3.86417655e+00 9.77582474e-01 6.29696763e+01 1.54207663e-02 1.01430385e-01 4.08421212e-02 1.29508359e-05 -5.14670626e+00
3.62870221e+00 1.09122029e+00 7.53619624e+01 3.10104540e-02 1.36800433e-01 7.19909171e-01 1.29250747e-05 -5.14670296e+00
1.95785967e+00 8.78549454e-01 6.04746232e+01 1.25011893e-02 9.54909619e-02 6.64593026e-02 1.28994271e-05 -5.14668286e+00
2.74057191e+00 1.15971189e+00 7.67185189e+01 3.26184137e-02 1.41576243e-01 3.35922721e-01 1.28738611e-05 -5.14667479e+00
3.48211275e+00 8.41310308e-01 7.31300291e+01 2.80840219e-02 1.30603882e-01 5.27433286e-01 1.28482464e-05 -5.14667016e+00
1.91650034e+00 9.13819100e-01 7.26620160e+01 2.74487491e-02 1.28707068e-01 2.44800861e-01 1.28226529e-05 -5.14666672e+00
2.82869731e+00 1.11571112e+00 7.68730827e+01 3.28033750e-02 1.41947071e-01 2.72039217e-01 1.27971449e-05 -5.14665669e+00
3.34796261e+00 1.04468891e+00 7.67778656e+01 3.26248666e-02 1.41541290e-01 4.70862649e-01 1.27716784e-05 -5.14665471e+00
3.66831935e+00 1.12319968e+00 7.04071833e+01 2.47954467e-02 1.22024003e-01 7.47676768e-01 1.27462905e-05 -5.14664030e+00
3.64863400e+00 1.08345399e+00 6.95244194e+01 2.34525289e-02 1.19112126e-01 2.21616754e-01 1.27209516e-05 -5.14663856e+00
1.90863084e+00 9.97474224e-01 6.92601183e+01 2.31478731e-02 1.18795169e-01 4.77865662e-01 1.26955736e-05 -5.14663823e+00
3.78050550e+00 1.12474808e+00 6.49826136e+01 1.79004890e-02 1.06609481e-01 3.29859090e-01 1.26703380e-05 -5.14662201e+00
3.34716438e+00 1.03110799e+00 6.98960321e+01 2.40079001e-02 1.20961220e-01 5.02051329e-01 1.26452314e-05 -5.14660920e+00
1.91118325e+00 9.62386040e-01 6.64332689e+01 1.97361786e-02 1.10388304e-01 4.81831057e-01 1.26201424e-05 -5.14659809e+00
3.00405601e+00 9.21791230e-01 6.57749233e+01 1.89677374e-02 1.08629926e-01 5.63593249e-01 1.25950721e-05 -5.14659020e+00
3.46345734e+00 1.01906235e+00 6.33754369e+01 1.59237034e-02 1.03107685e-01 1.29002185e-01 1.25700253e-05 -5.14658329e+00
2.48458157e+00 9.56286556e-01 7.51537736e+01 3.05762603e-02 1.37104946e-01 5.94116989e-01 1.25450715e-05 -5.14656851e+00
3.19014583e+00 1.09873600e+00 7.00631133e+01 2.41170241e-02 1.20677195e-01 1.17064964e-01 1.25203518e-05 -5.14653211e+00
3.68766315e+00 1.16242003e+00 5.92623600e+01 1.12817038e-02 9.25153311e-02 2.43833844e-01 1.24955991e-05 -5.14653041e+00
1.98207649e+00 1.11697271e+00 6.68981712e+01 2.02680434e-02 1.11746898e-01 3.29849013e-01 1.24707145e-05 -5.14652302e+00
2.54168921e+00 8.60692203e-01 7.65902219e+01 3.25084703e-02 1.40985877e-01 5.36744758e-01 1.24458689e-05 -5.14652300e+00
2.98080175e+00 1.06929950e+00 5.87977847e+01 1.07434527e-02 9.10702706e-02 2.34328810e-01 1.24210805e-05 -5.14651438e+00
3.02291166e+00 1.06785284e+00 6.73543400e+01 2.06808039e-02 1.13733133e-01 6.05882828e-02 1.23964084e-05 -5.14650356e+00
2.52257723e+00 1.13098444e+00 7.60992311e+01 3.17502730e-02 1.39232087e-01 3.29124553e-01 1.23717447e-05 -5.14650152e+00
3.86585713e+00 9.08290671e-01 7.66291260e+01 3.24516672e-02 1.41607777e-01 1.10577924e-01 1.23470808e-05 -5.14649866e+00
1.77283558e+00 1.06121498e+00 6.41509410e+01 1.68142079e-02 1.04745118e-01 1.54134806e-01 1.23226630e-05 -5.14646466e+00
3.78545186e+00 8.53468686e-01 7.50591070e+01 3.04592100e-02 1.35927164e-01 1.27981307e-01 1.22983688e-05 -5.14644958e+00
2.23438804e+00 9.25585820e-01 6.73787004e+01 2.08789269e-02 1.13179538e-01 5.37497276e-01 1.22740541e-05 -5.14642670e+00
3.60705495e+00 1.01293815e+00 7.56152279e+01 3.12867053e-02 1.37499671e-01 6.55569514e-01 1.22497120e-05 -5.14642394e+00
2.77390903e+00 8.52019124e-01 7.65598037e+01 3.23828080e-02 1.41174894e-01 1.77855252e-01 1.22252927e-05 -5.14642159e+00
1.89322908e+00 9.10781604e-01 5.56865525e+01 7.49876272e-03 8.41396271e-02 1.82573736e-01 1.22009414e-05 -5.14641566e+00
3.36369719e+00 1.06103521e+00 7.22062732e+01 2.69220816e-02 1.27866404e-01 5.98738333e-01 1.21766487e-05 -5.14641166e+00
2.13420075e+00 9.35710653e-01 6.86081073e+01 2.23082367e-02 1.16516511e-01 1.96340975e-01 1.21525530e-05 -5.14638127e+00
3.45223129e+00 8.34396914e-01 6.39969798e+01 1.66218343e-02 1.04724780e-01 6.45195431e-02 1.21285134e-05 -5.14637588e+00
3.68323862e+00 1.01709520e+00 6.74818969e+01 2.09656936e-02 1.13512851e-01 4.55151528e-01 1.21044082e-05 -5.14636418e+00
2.42955656e+00 9.22715378e-01 6.29257806e+01 1.56039759e-02 1.01232492e-01 4.96892570e-01 1.20804798e-05 -5.14633744e+00
3.83935542e+00 1.08033870e+00 6.62892571e+01 1.94255397e-02 1.10863103e-01 3.11270490e-02 1.20565290e-05 -5.14633732e+00
3.81521437e+00 1.17880943e+00 6.88970853e+01 2.27766188e-02 1.17798080e-01 4.33596791e-01 1.20324835e-05 -5.14633421e+00
2.52565142e+00 1.04057860e+00 6.08976849e+01 1.30190293e-02 9.63848515e-02 1.60959714e-01 1.20086654e-05 -5.14630420e+00
2.36449056e+00 1.06906117e+00 6.64722064e+01 1.96089255e-02 1.10855704e-01 5.78114227e-02 1.19848792e-05 -5.14630365e+00
1.69693881e+00 1.00553421e+00 7.59442313e+01 3.14740696e-02 1.39820885e-01 1.31391671e-01 1.19609952e-05 -5.14629786e+00
2.15638258e+00 8.96214863e-01 7.30766475e+01 2.78917499e-02 1.29738309e-01 2.04048916e-01 1.19372056e-05 -5.14628948e+00
2.84485180e+00 8.18011351e-01 7.55362388e+01 3.11156558e-02 1.38367234e-01 6.99758442e-01 1.19134515e-05 -5.14628566e+00
2.31126409e+00 8.26278621e-01 7.14326673e+01 2.59086759e-02 1.25334861e-01 3.59791334e-01 1.18897357e-05 -5.14627879e+00
1.65443081e+00 1.19356527e+00 6.47556009e+01 1.77973905e-02 1.05904863e-01 5.63429803e-01 1.18661538e-05 -5.14626035e+00
1.79160884e+00 8.32360693e-01 5.89958669e+01 1.10285278e-02 9.19568068e-02 3.21674339e-01 1.18426612e-05 -5.14624631e+00
3.24827939e+00 1.02337203e+00 7.53447196e+01 3.07501712e-02 1.37839389e-01 3.24614241e-01 1.18191585e-05 -5.14623744e+00
3.83592321e+00 8.28537229e-01 6.42012098e+01 1.68562306e-02 1.05234242e-01 2.17002739e-02 1.17956445e-05 -5.14623323e+00
2.00173565e+00 9.10724398e-01 5.86421727e+01 1.06435345e-02 9.06873355e-02 3.47735678e-01 1.17721728e-05 -5.14622512e+00
3.46958206e+00 1.02038497e+00 7.30431236e+01 2.78751910e-02 1.30384873e-01 1.11335606e-01 1.17487412e-05 -5.14622205e+00
1.74122894e+00 9.91276087e-01 5.96220766e+01 1.18032278e-02 9.32164598e-02 4.15296819e-01 1.17253712e-05 -5.14621137e+00
3.74855996e+00 9.65129463e-01 7.68578266e+01 3.26974472e-02 1.41688140e-01 1.19522929e-01 1.17022452e-05 -5.14617455e+00
2.58719719e+00 9.86377844e-01 7.46285748e+01 3.00552430e-02 1.35261173e-01 7.61832408e-01 1.16791100e-05 -5.14617325e+00
3.39969932e+00 1.04438309e+00 7.22846117e+01 2.70643471e-02 1.27278089e-01 5.68215119e-01 1.16558174e-05 -5.14617129e+00
2.09305015e+00 1.00132175e+00 7.63701132e+01 3.20938369e-02 1.40837715e-01 5.59977071e-01 1.16326871e-05 -5.14615007e+00
1.83349620e+00 8.95654978e-01 7.18688934e+01 2.64121451e-02 1.26436655e-01 5.00170174e-02 1.16095919e-05 -5.14614998e+00
2.98789258e+00 9.49761159e-01 6.47863574e+01 1.77638994e-02 1.06388826e-01 5.67413623e-01 1.15864463e-05 -5.14614537e+00
3.01754698e+00 8.94950004e-01 7.51417741e+01 3.06460955e-02 1.36726799e-01 5.23532676e-01 1.15633833e-05 -5.14613898e+00
2.21718288e+00 8.01809714e-01 6.59956832e+01 1.92804540e-02 1.09869675e-01 6.24862051e-01 1.15403879e-05 -5.14613059e+00
2.69403945e+00 9.10974666e-01 7.35162292e+01 2.83886467e-02 1.31796852e-01 1.74092169e-01 1.15174043e-05 -5.14613010e+00
3.62542757e+00 1.11417882e+00 7.16190643e+01 2.61793564e-02 1.26015278e-01 6.82000640e-01 1.14944476e-05 -5.14612500e+00
2.77944406e+00 1.13046318e+00 7.65152989e+01 3.24830813e-02 1.40462795e-01 7.69902013e-01 1.14715441e-05 -5.14612322e+00
2.56349634e+00 1.02945613e+00 7.52524897e+01 3.08364762e-02 1.36582486e-01 6.25633871e-01 1.14488013e-05 -5.14609801e+00
3.83662998e+00 9.58939491e-01 6.84422884e+01 2.20763498e-02 1.16186256e-01 2.14463388e-01 1.14261417e-05 -5.14608956e+00
3.43404199e+00 8.44352611e-01 7.56695128e+01 3.11637093e-02 1.38830249e-01 3.67037584e-01 1.14033855e-05 -5.14608917e+00
3.19617388e+00 8.43280615e-01 7.39597015e+01 2.92055046e-02 1.32901600e-01 6.71569002e-01 1.13806401e-05 -5.14608678e+00
3.86448360e+00 1.11268540e+00 6.29896840e+01 1.55557000e-02 1.01859223e-01 2.91914220e-01 1.13579682e-05 -5.14608142e+00
1.99131538e+00 1.01983392e+00 7.36707491e+01 2.87130878e-02 1.31963754e-01 2.14516874e-01 1.13353657e-05 -5.14607476e+00
3.58932279e+00 1.11940325e+00 6.18840409e+01 1.41605367e-02 9.87683579e-02 1.58113099e-01 1.13127893e-05 -5.14607274e+00
2.68417444e+00 8.74788551e-01 6.08971250e+01 1.30960284e-02 9.62664629e-02 2.18188578e-01 1.12902572e-05 -5.14606621e+00
2.41734917e+00 8.54290401e-01 7.65372773e+01 3.23266781e-02 1.41135727e-01 6.05995015e-01 1.12678667e-05 -5.14604701e+00
2.96163570e+00 8.36584594e-01 6.92100194e+01 2.31689980e-02 1.18891864e-01 5.08823088e-01 1.12455346e-05 -5.14603800e+00
2.39396848e+00 1.06429743e+00 7.38153197e+01 2.87841510e-02 1.32862026e-01 2.41069137e-01 1.12232160e-05 -5.14602427e+00
3.09461946e+00 1.05994866e+00 7.60631410e+01 3.18504387e-02 1.39059081e-01 6.07102542e-01 1.12009052e-05 -5.14602178e+00
2.40009863e+00 8.19948743e-01 7.54511818e+01 3.08984857e-02 1.38190761e-01 3.44165417e-01 1.11785684e-05 -5.14602065e+00
1.81756977e+00 8.69188886e-01 5.63241555e+01 8.22709397e-03 8.54647245e-02 3.17540060e-01 1.11562812e-05 -5.14601723e+00
3.55601139e+00 9.75499250e-01 6.57253376e+01 1.89535644e-02 1.08449821e-01 5.71714933e-01 1.11340796e-05 -5.14600872e+00
1.82303386e+00 9.72891603e-01 6.79801858e+01 2.14845693e-02 1.14922343e-01 1.30345788e-01 1.11119187e-05 -5.14600592e+00
1.89647002e+00 8.72052821e-01 5.63985922e+01 8.18207982e-03 8.56682279e-02 1.38882693e-01 1.10897622e-05 -5.14600459e+00
1.82388778e+00 1.16122286e+00 7.19799284e+01 2.66266873e-02 1.27177683e-01 5.77771493e-01 1.10677022e-05 -5.14599231e+00
1.69517514e+00 1.09579280e+00 7.28232343e+01 2.76869712e-02 1.29129133e-01 3.92748936e-01 1.10456854e-05 -5.14599111e+00
2.17794131e+00 8.04270792e-01 6.66017303e+01 1.99575898e-02 1.11451074e-01 5.90846916e-01 1.10236512e-05 -5.14598995e+00
3.13642559e+00 9.43493096e-01 7.65376443e+01 3.23148541e-02 1.41464147e-01 6.96017454e-02 1.10016771e-05 -5.14598580e+00
3.67340593e+00 9.07436047e-01 6.44418824e+01 1.72771614e-02 1.05544909e-01 4.33323541e-01 1.09798048e-05 -5.14597407e+00
3.38732705e+00 9.05814188e-01 5.94581249e+01 1.15068581e-02 9.31252210e-02 3.02524527e-01 1.09580435e-05 -5.14595762e+00
1.87416221e+00 1.14663195e+00 7.26764306e+01 2.75247809e-02 1.28846728e-01 7.60369127e-01 1.09362647e-05 -5.14595695e+00
3.04463370e+00 1.03483706e+00 6.20455335e+01 1.43574437e-02 9.96678150e-02 1.53768971e-01 1.09144481e-05 -5.14595538e+00
2.98977827e+00 1.11192403e+00 6.50755066e+01 1.80075657e-02 1.07369067e-01 2.02149166e-01 1.08927224e-05 -5.14594599e+00
1.69203009e+00 9.45461697e-01 7.25575020e+01 2.72048355e-02 1.28234260e-01 2.74062955e-02 1.08710551e-05 -5.14594164e+00
2.12822833e+00 1.05748948e+00 7.63632065e+01 3.20882388e-02 1.41131154e-01 4.77830736e-01 1.08494170e-05 -5.14593482e+00
2.31652783e+00 9.32987114e-01 7.48099380e+01 3.02519102e-02 1.35100424e-01 5.71396216e-01 1.08278082e-05 -5.14593302e+00
1.97529562e+00 1.10436965e+00 7.27694369e+01 2.75403389e-02 1.29409953e-01 1.04438868e-01 1.08063196e-05 -5.14591190e+00
2.83686650e+00 1.16923824e+00 6.32209871e+01 1.57923929e-02 1.02057646e-01 3.04450307e-01 1.07849133e-05 -5.14590277e+00
1.82533310e+00 8.86310842e-01 5.63519224e+01 8.26026156e-03 8.54785586e-02 3.24532718e-01 1.07634492e-05 -5.14590026e+00
2.07401547e+00 9.13327680e-01 7.67598651e+01 3.25783747e-02 1.41365031e-01 1.21619914e-01 1.07420088e-05 -5.14589466e+00
3.90852674e+00 9.89130463e-01 6.77242259e+01 2.13826765e-02 1.13898164e-01 6.25645935e-01 1.07206107e-05 -5.14589223e+00
3.30281214e+00 8.88701014e-01 7.39333387e+01 2.90346648e-02 1.32295102e-01 3.78478107e-01 1.06992558e-05 -5.14588653e+00
3.26845773e+00 9.26433561e-01 6.26664802e+01 1.51052145e-02 1.00647479e-01 1.59458654e-01 1.06779506e-05 -5.14588275e+00
1.97369001e+00 8.07173158e-01 6.62443966e+01 1.94058792e-02 1.10039651e-01 1.38437791e-01 1.06566651e-05 -5.14588132e+00
2.95239114e+00 8.43984414e-01 6.93049017e+01 2.31602318e-02 1.18663003e-01 2.81203966e-01 1.06354240e-05 -5.14587716e+00
2.88188174e+00 8.54376220e-01 7.55473956e+01 3.11332879e-02 1.38360917e-01 5.90351314e-01 1.06142331e-05 -5.14587425e+00
3.40339822e+00 1.03880632e+00 7.07719592e+01 2.50764443e-02 1.23573645e-01 5.30536908e-01 1.05930998e-05 -5.14586719e+00
1.61345206e+00 8.51212195e-01 7.16295543e+01 2.61354454e-02 1.25581936e-01 5.52045040e-01 1.05720333e-05 -5.14585960e+00
2.82603471e+00 9.80166824e-01 7.42567297e+01 2.94098858e-02 1.33344416e-01 2.42699668e-01 1.05509905e-05 -5.14585600e+00
3.50286279e+00 1.15293737e+00 6.47105629e+01 1.76214536e-02 1.06012680e-01 3.24303357e-01 1.05300128e-05 -5.14584399e+00
3.20195019e+00 9.49317944e-01 7.04946261e+01 2.48181753e-02 1.21802009e-01 6.54985724e-01 1.05091229e-05 -5.14583162e+00
2.21614007e+00 1.01303567e+00 6.97711950e+01 2.38196535e-02 1.20568660e-01 3.95541565e-01 1.04882416e-05 -5.14582588e+00
3.56944664e+00 8.04228795e-01 7.54112430e+01 3.08835027e-02 1.36998856e-01 9.92593528e-02 1.04673907e-05 -5.14581564e+00
3.60443015e+00 1.11408469e+00 7.49038396e+01 3.02046288e-02 1.35783363e-01 3.95509536e-01 1.04466711e-05 -5.14579268e+00
1.73092680e+00 9.66858436e-01 6.63734516e+01 1.95256383e-02 1.10625524e-01 2.37944940e-01 1.04260456e-05 -5.14577225e+00
3.11021445e+00 9.74409593e-01 6.72745934e+01 2.07712635e-02 1.13092789e-01 5.93270623e-01 1.04053593e-05 -5.14576882e+00
2.58995257e+00 1.16803042e+00 7.68384887e+01 3.27590598e-02 1.41541764e-01 4.73792433e-01 1.03846095e-05 -5.14576852e+00
1.87930249e+00 1.16578986e+00 7.44893458e+01 2.98054688e-02 1.34172830e-01 7.13759729e-01 1.03638920e-05 -5.14576682e+00
3.55460731e+00 9.18605085e-01 7.28702300e+01 2.78344184e-02 1.29379178e-01 6.57447056e-01 1.03432521e-05 -5.14575953e+00
2.57384652e+00 8.35772876e-01 5.83090149e+01 1.01628651e-02 9.00823300e-02 1.01673425e-01 1.03226847e-05 -5.14575176e+00
2.43411845e+00 1.16154927e+00 6.73902180e+01 2.09677103e-02 1.13725951e-01 6.35942448e-01 1.03021458e-05 -5.14574685e+00
2.68388228e+00 9.12038723e-01 7.33563385e+01 2.82224840e-02 1.30849570e-01 2.52049635e-01 1.02816216e-05 -5.14574418e+00
3.61379609e+00 1.11976317e+00 5.80219756e+01 9.81301939e-03 8.94890590e-02 1.04689471e-01 1.02611177e-05 -5.14574329e+00
1.97999805e+00 1.15113377e+00 6.69315960e+01 2.04607782e-02 1.11710545e-01 6.51402700e-01 1.02407498e-05 -5.14572204e+00
